,code,date,sp,wp
9,000156,2016-09-10,-1.496923076923077,-1.497674589992529
10,000156,2016-09-11,-1.496923076923077,-1.497674589992529
11,000156,2016-09-12,-1.54,-1.5261379807240572
12,000156,2016-09-13,-1.5069817400644467,-1.5056812321222668
13,000156,2016-09-14,-1.5037735849056604,-1.5049866115108237
0,000157,2016-09-01,-1.507125890736342,-1.497285440049518
1,000157,2016-09-02,-1.5047732696897373,-1.5087808118770332
2,000157,2016-09-03,-1.5047732696897373,-1.5087808118770332
3,000157,2016-09-04,-1.5047732696897373,-1.5087808118770332
4,000157,2016-09-05,-1.4976190476190476,-1.4984445900171062
5,000157,2016-09-06,-1.4813084112149533,-1.497029271614359
6,000157,2016-09-07,-1.4794050343249427,-1.4865955415954044
7,000157,2016-09-08,-1.4625550660792952,-1.502776626915839
8,000157,2016-09-09,-1.5,-1.497674589992529
9,000157,2016-09-10,-1.5,-1.497674589992529
10,000157,2016-09-11,-1.5,-1.497674589992529
11,000157,2016-09-12,-1.5156599552572707,-1.5261379807240572
12,000157,2016-09-13,-1.4867549668874172,-1.5056812321222668
13,000157,2016-09-14,-1.5111607142857142,-1.5049866115108237
0,000158,2016-09-01,-1.491117690599556,-1.497285440049518
1,000158,2016-09-02,-1.4754512635379062,-1.5087808118770332
2,000158,2016-09-03,-1.4754512635379062,-1.5087808118770332
3,000158,2016-09-04,-1.4754512635379062,-1.5087808118770332
4,000158,2016-09-05,-1.498558038932949,-1.4984445900171062
5,000158,2016-09-06,-1.504344677769732,-1.497029271614359
6,000158,2016-09-07,-1.4864285714285714,-1.4865955415954044
7,000158,2016-09-08,-1.5071942446043165,-1.502776626915839
8,000158,2016-09-09,-1.509440813362382,-1.497674589992529
9,000158,2016-09-10,-1.509440813362382,-1.497674589992529
10,000158,2016-09-11,-1.509440813362382,-1.497674589992529
11,000158,2016-09-12,-1.5245535714285714,-1.5261379807240572
12,000158,2016-09-13,-1.5205011389521639,-1.5056812321222668
13,000158,2016-09-14,-1.5076511094108644,-1.5049866115108237
0,000159,2016-09-01,-1.4986168741355463,-1.497285440049518
1,000159,2016-09-02,-1.4986187845303867,-1.5087808118770332
2,000159,2016-09-03,-1.4986187845303867,-1.5087808118770332
3,000159,2016-09-04,-1.4986187845303867,-1.5087808118770332
4,000159,2016-09-05,-1.4958734525447044,-1.4984445900171062
5,000159,2016-09-06,-1.4797843665768193,-1.497029271614359
6,000159,2016-09-07,-1.4973118279569892,-1.4865955415954044
7,000159,2016-09-08,-1.497319034852547,-1.502776626915839
8,000159,2016-09-09,-1.46757457846952,-1.497674589992529
9,000159,2016-09-10,-1.46757457846952,-1.497674589992529
10,000159,2016-09-11,-1.46757457846952,-1.497674589992529
11,000159,2016-09-12,-1.5376850605652759,-1.5261379807240572
12,000159,2016-09-13,-1.5234159779614325,-1.5056812321222668
13,000159,2016-09-14,-1.5,-1.5049866115108237
0,000166,2016-09-01,-1.4969183359013867,-1.497285440049518
1,000166,2016-09-02,-1.5124804992199687,-1.5087808118770332
2,000166,2016-09-03,-1.5124804992199687,-1.5087808118770332
3,000166,2016-09-04,-1.5124804992199687,-1.5087808118770332
4,000166,2016-09-05,-1.490726429675425,-1.4984445900171062
5,000166,2016-09-06,-1.501547987616099,-1.497029271614359
6,000166,2016-09-07,-1.49537750385208,-1.4865955415954044
7,000166,2016-09-08,-1.501543209876543,-1.502776626915839
8,000166,2016-09-09,-1.5030959752321982,-1.497674589992529
9,000166,2016-09-10,-1.5030959752321982,-1.497674589992529
10,000166,2016-09-11,-1.5030959752321982,-1.497674589992529
11,000166,2016-09-12,-1.5173228346456693,-1.5261379807240572
12,000166,2016-09-13,-1.5209003215434083,-1.5056812321222668
13,000166,2016-09-14,-1.506472491909385,-1.5049866115108237
0,000301,2016-09-01,-1.497854077253219,-1.497285440049518
1,000301,2016-09-02,-1.5196936542669583,-1.5087808118770332
2,000301,2016-09-03,-1.5196936542669583,-1.5087808118770332
3,000301,2016-09-04,-1.5196936542669583,-1.5087808118770332
4,000301,2016-09-05,-1.4956427015250546,-1.4984445900171062
5,000301,2016-09-06,-1.502183406113537,-1.497029271614359
6,000301,2016-09-07,-1.4913419913419914,-1.4865955415954044
7,000301,2016-09-08,-1.502169197396963,-1.502776626915839
8,000301,2016-09-09,-1.4935344827586208,-1.497674589992529
9,000301,2016-09-10,-1.4935344827586208,-1.497674589992529
10,000301,2016-09-11,-1.4935344827586208,-1.497674589992529
11,000301,2016-09-12,-1.5288248337028825,-1.5261379807240572
12,000301,2016-09-13,-1.5089485458612975,-1.5056812321222668
13,000301,2016-09-14,-1.5022421524663676,-1.5049866115108237
0,000333,2016-09-01,-1.4897548481522138,-1.497285440049518
1,000333,2016-09-02,-1.4838012958963283,-1.5087808118770332
2,000333,2016-09-03,-1.4838012958963283,-1.5087808118770332
3,000333,2016-09-04,-1.4838012958963283,-1.5087808118770332
4,000333,2016-09-05,-1.523958717287136,-1.4984445900171062
5,000333,2016-09-06,-1.4937728937728938,-1.497029271614359
6,000333,2016-09-07,-1.5003664345914254,-1.4865955415954044
7,000333,2016-09-08,-1.5022034520749172,-1.502776626915839
8,000333,2016-09-09,-1.4985331866519986,-1.497674589992529
9,000333,2016-09-10,-1.4985331866519986,-1.497674589992529
10,000333,2016-09-11,-1.4985331866519986,-1.497674589992529
11,000333,2016-09-12,-1.5198204936424833,-1.5261379807240572
12,000333,2016-09-13,-1.5105820105820105,-1.5056812321222668
13,000333,2016-09-14,-1.5095383441434567,-1.5049866115108237
0,000338,2016-09-01,-1.501124859392576,-1.497285440049518
1,000338,2016-09-02,-1.5171624713958811,-1.5087808118770332
2,000338,2016-09-03,-1.5171624713958811,-1.5087808118770332
3,000338,2016-09-04,-1.5171624713958811,-1.5087808118770332
4,000338,2016-09-05,-1.5150987224157957,-1.4984445900171062
5,000338,2016-09-06,-1.4750849377123443,-1.497029271614359
6,000338,2016-09-07,-1.4703296703296704,-1.4865955415954044
7,000338,2016-09-08,-1.494535519125683,-1.502776626915839
8,000338,2016-09-09,-1.5054945054945055,-1.497674589992529
9,000338,2016-09-10,-1.5054945054945055,-1.497674589992529
10,000338,2016-09-11,-1.5054945054945055,-1.497674589992529
11,000338,2016-09-12,-1.5201793721973094,-1.5261379807240572
12,000338,2016-09-13,-1.5113378684807255,-1.5056812321222668
13,000338,2016-09-14,-1.498867497168743,-1.5049866115108237
0,000400,2016-09-01,-1.501310615989515,-1.497285440049518
1,000400,2016-09-02,-1.5105960264900662,-1.5087808118770332
2,000400,2016-09-03,-1.5105960264900662,-1.5087808118770332
3,000400,2016-09-04,-1.5105960264900662,-1.5087808118770332
4,000400,2016-09-05,-1.496042216358839,-1.4984445900171062
5,000400,2016-09-06,-1.4986824769433464,-1.497029271614359
6,000400,2016-09-07,-1.491508817766166,-1.4865955415954044
7,000400,2016-09-08,-1.5,-1.502776626915839
8,000400,2016-09-09,-1.5,-1.497674589992529
9,000400,2016-09-10,-1.5,-1.497674589992529
10,000400,2016-09-11,-1.5,-1.497674589992529
11,000400,2016-09-12,-1.5295897780766645,-1.5261379807240572
12,000400,2016-09-13,-1.5212912087912087,-1.5056812321222668
13,000400,2016-09-14,-1.5055248618784531,-1.5049866115108237
0,000401,2016-09-01,-1.501980198019802,-1.497285440049518
1,000401,2016-09-02,-1.5009910802775024,-1.5087808118770332
2,000401,2016-09-03,-1.5009910802775024,-1.5087808118770332
3,000401,2016-09-04,-1.5009910802775024,-1.5087808118770332
4,000401,2016-09-05,-1.509,-1.4984445900171062
5,000401,2016-09-06,-1.492063492063492,-1.497029271614359
6,000401,2016-09-07,-1.4805447470817121,-1.4865955415954044
7,000401,2016-09-08,-1.4951597289448209,-1.502776626915839
8,000401,2016-09-09,-1.481939163498099,-1.497674589992529
9,000401,2016-09-10,-1.481939163498099,-1.497674589992529
10,000401,2016-09-11,-1.481939163498099,-1.497674589992529
11,000401,2016-09-12,-1.5193798449612403,-1.5261379807240572
12,000401,2016-09-13,-1.515748031496063,-1.5056812321222668
13,000401,2016-09-14,-1.4921875,-1.5049866115108237
0,000402,2016-09-01,-1.4624183006535947,-1.497285440049518
1,000402,2016-09-02,-1.552450558899398,-1.5087808118770332
2,000402,2016-09-03,-1.552450558899398,-1.5087808118770332
3,000402,2016-09-04,-1.552450558899398,-1.5087808118770332
4,000402,2016-09-05,-1.4931682322801025,-1.4984445900171062
5,000402,2016-09-06,-1.5068787618228718,-1.497029271614359
6,000402,2016-09-07,-1.4889455782312926,-1.4865955415954044
7,000402,2016-09-08,-1.5068493150684932,-1.502776626915839
8,000402,2016-09-09,-1.504299226139295,-1.497674589992529
9,000402,2016-09-10,-1.504299226139295,-1.497674589992529
10,000402,2016-09-11,-1.504299226139295,-1.497674589992529
11,000402,2016-09-12,-1.5383928571428573,-1.5261379807240572
12,000402,2016-09-13,-1.500893655049151,-1.5056812321222668
13,000402,2016-09-14,-1.504488330341113,-1.5049866115108237
0,000403,2016-09-01,-1.5070880094506793,-1.497285440049518
1,000403,2016-09-02,-1.5110480740519556,-1.5087808118770332
2,000403,2016-09-03,-1.5110480740519556,-1.5087808118770332
3,000403,2016-09-04,-1.5110480740519556,-1.5087808118770332
4,000403,2016-09-05,-1.5394165114835507,-1.4984445900171062
5,000403,2016-09-06,-1.4944444444444445,-1.497029271614359
6,000403,2016-09-07,-1.4706411024565607,-1.4865955415954044
7,000403,2016-09-08,-1.4952295766249255,-1.502776626915839
8,000403,2016-09-09,-1.504191616766467,-1.497674589992529
9,000403,2016-09-10,-1.504191616766467,-1.497674589992529
10,000403,2016-09-11,-1.504191616766467,-1.497674589992529
11,000403,2016-09-12,-1.4970149253731342,-1.5261379807240572
12,000403,2016-09-13,-1.5173094442757364,-1.5056812321222668
13,000403,2016-09-14,-1.5188737623762376,-1.5049866115108237
0,000404,2016-09-01,-1.5100200400801602,-1.497285440049518
1,000404,2016-09-02,-1.4920477137176937,-1.5087808118770332
2,000404,2016-09-03,-1.4920477137176937,-1.5087808118770332
3,000404,2016-09-04,-1.4920477137176937,-1.5087808118770332
4,000404,2016-09-05,-1.5049950049950052,-1.4984445900171062
5,000404,2016-09-06,-1.4920713577799802,-1.497029271614359
6,000404,2016-09-07,-1.4720616570327552,-1.4865955415954044
7,000404,2016-09-08,-1.480169971671388,-1.502776626915839
8,000404,2016-09-09,-1.4823747680890538,-1.497674589992529
9,000404,2016-09-10,-1.4823747680890538,-1.497674589992529
10,000404,2016-09-11,-1.4823747680890538,-1.497674589992529
11,000404,2016-09-12,-1.5355427473583092,-1.5261379807240572
12,000404,2016-09-13,-1.5028901734104045,-1.5056812321222668
13,000404,2016-09-14,-1.5028985507246377,-1.5049866115108237
0,000408,2016-09-01,-1.5229885057471264,-1.497285440049518
1,000408,2016-09-02,-1.4933894230769231,-1.5087808118770332
2,000408,2016-09-03,-1.4933894230769231,-1.5087808118770332
3,000408,2016-09-04,-1.4933894230769231,-1.5087808118770332
4,000408,2016-09-05,-1.5221130221130221,-1.4984445900171062
5,000408,2016-09-06,-1.5168644597126795,-1.497029271614359
6,000408,2016-09-07,-1.4937926753569213,-1.4865955415954044
7,000408,2016-09-08,-1.4981412639405203,-1.502776626915839
8,000408,2016-09-09,-1.479368932038835,-1.497674589992529
9,000408,2016-09-10,-1.479368932038835,-1.497674589992529
10,000408,2016-09-11,-1.479368932038835,-1.497674589992529
11,000408,2016-09-12,-1.5280723643169059,-1.5261379807240572
12,000408,2016-09-13,-1.508176100628931,-1.5056812321222668
13,000408,2016-09-14,-1.5012594458438286,-1.5049866115108237
0,000410,2016-09-01,-1.4968253968253968,-1.497285440049518
1,000410,2016-09-02,-1.5214007782101167,-1.5087808118770332
2,000410,2016-09-03,-1.5214007782101167,-1.5087808118770332
3,000410,2016-09-04,-1.5214007782101167,-1.5087808118770332
4,000410,2016-09-05,-1.5111475409836066,-1.4984445900171062
5,000410,2016-09-06,-1.5019710906701709,-1.497029271614359
6,000410,2016-09-07,-1.4889538661468487,-1.4865955415954044
7,000410,2016-09-08,-1.5065402223675606,-1.502776626915839
8,000410,2016-09-09,-1.5072463768115942,-1.497674589992529
9,000410,2016-09-10,-1.5072463768115942,-1.497674589992529
10,000410,2016-09-11,-1.5072463768115942,-1.497674589992529
11,000410,2016-09-12,-1.517426273458445,-1.5261379807240572
12,000410,2016-09-13,-1.5115254237288136,-1.5056812321222668
13,000410,2016-09-14,-1.5,-1.5049866115108237
0,000411,2016-09-01,-1.4837398373983741,-1.497285440049518
1,000411,2016-09-02,-1.5155963302752293,-1.5087808118770332
2,000411,2016-09-03,-1.5155963302752293,-1.5087808118770332
3,000411,2016-09-04,-1.5155963302752293,-1.5087808118770332
4,000411,2016-09-05,-1.511600928074246,-1.4984445900171062
5,000411,2016-09-06,-1.4963014331946372,-1.497029271614359
6,000411,2016-09-07,-1.4558108705258506,-1.4865955415954044
7,000411,2016-09-08,-1.471244635193133,-1.502776626915839
8,000411,2016-09-09,-1.517023134002619,-1.497674589992529
9,000411,2016-09-10,-1.517023134002619,-1.497674589992529
10,000411,2016-09-11,-1.517023134002619,-1.497674589992529
11,000411,2016-09-12,-1.547074954296161,-1.5261379807240572
12,000411,2016-09-13,-1.4968109339407745,-1.5056812321222668
13,000411,2016-09-14,-1.531484962406015,-1.5049866115108237
0,000413,2016-09-01,-1.4583622484385843,-1.497285440049518
1,000413,2016-09-02,-1.4703703703703703,-1.5087808118770332
2,000413,2016-09-03,-1.4703703703703703,-1.5087808118770332
3,000413,2016-09-04,-1.4703703703703703,-1.5087808118770332
4,000413,2016-09-05,-1.4847480106100794,-1.4984445900171062
5,000413,2016-09-06,-1.4875573018991486,-1.497029271614359
6,000413,2016-09-07,-1.4915584415584415,-1.4865955415954044
7,000413,2016-09-08,-1.537037037037037,-1.502776626915839
8,000413,2016-09-09,-1.5115803814713897,-1.497674589992529
9,000413,2016-09-10,-1.5115803814713897,-1.497674589992529
10,000413,2016-09-11,-1.5115803814713897,-1.497674589992529
11,000413,2016-09-12,-1.4664252797893351,-1.5261379807240572
12,000413,2016-09-13,-1.4781068898905345,-1.5056812321222668
13,000413,2016-09-14,-1.4044845661036691,-1.5049866115108237
0,000415,2016-09-01,-1.5177353342428377,-1.497285440049518
1,000415,2016-09-02,-1.5110344827586206,-1.5087808118770332
2,000415,2016-09-03,-1.5110344827586206,-1.5087808118770332
3,000415,2016-09-04,-1.5110344827586206,-1.5087808118770332
4,000415,2016-09-05,-1.5125698324022345,-1.4984445900171062
5,000415,2016-09-06,-1.495827538247566,-1.497029271614359
6,000415,2016-09-07,-1.4889958734525448,-1.4865955415954044
7,000415,2016-09-08,-1.511126564673157,-1.502776626915839
8,000415,2016-09-09,-1.4849315068493152,-1.497674589992529
9,000415,2016-09-10,-1.4849315068493152,-1.497674589992529
10,000415,2016-09-11,-1.4849315068493152,-1.497674589992529
11,000415,2016-09-12,-1.528169014084507,-1.5261379807240572
12,000415,2016-09-13,-1.4957924263674613,-1.5056812321222668
13,000415,2016-09-14,-1.5014044943820224,-1.5049866115108237
0,000416,2016-09-01,-1.4627539503386005,-1.497285440049518
1,000416,2016-09-02,-1.501129943502825,-1.5087808118770332
2,000416,2016-09-03,-1.501129943502825,-1.5087808118770332
3,000416,2016-09-04,-1.501129943502825,-1.5087808118770332
4,000416,2016-09-05,-1.4899328859060403,-1.4984445900171062
5,000416,2016-09-06,-1.461290322580645,-1.497029271614359
6,000416,2016-09-07,-1.4717868338557993,-1.4865955415954044
7,000416,2016-09-08,-1.5073684210526317,-1.502776626915839
8,000416,2016-09-09,-1.5160427807486632,-1.497674589992529
9,000416,2016-09-10,-1.5160427807486632,-1.497674589992529
10,000416,2016-09-11,-1.5160427807486632,-1.497674589992529
11,000416,2016-09-12,-1.5108108108108107,-1.5261379807240572
12,000416,2016-09-13,-1.522099447513812,-1.5056812321222668
13,000416,2016-09-14,-1.4869138495092695,-1.5049866115108237
0,000417,2016-09-01,-1.4931034482758623,-1.497285440049518
1,000417,2016-09-02,-1.513986013986014,-1.5087808118770332
2,000417,2016-09-03,-1.513986013986014,-1.5087808118770332
3,000417,2016-09-04,-1.513986013986014,-1.5087808118770332
4,000417,2016-09-05,-1.5011668611435238,-1.4984445900171062
5,000417,2016-09-06,-1.5023391812865496,-1.497029271614359
6,000417,2016-09-07,-1.4805045871559632,-1.4865955415954044
7,000417,2016-09-08,-1.5022988505747128,-1.502776626915839
8,000417,2016-09-09,-1.4977064220183485,-1.497674589992529
9,000417,2016-09-10,-1.4977064220183485,-1.497674589992529
10,000417,2016-09-11,-1.4977064220183485,-1.497674589992529
11,000417,2016-09-12,-1.5380952380952382,-1.5261379807240572
12,000417,2016-09-13,-1.5206561360874848,-1.5056812321222668
13,000417,2016-09-14,-1.5012165450121655,-1.5049866115108237
0,000418,2016-09-01,-1.5230466554243958,-1.497285440049518
1,000418,2016-09-02,-1.4793559042113955,-1.5087808118770332
2,000418,2016-09-03,-1.4793559042113955,-1.5087808118770332
3,000418,2016-09-04,-1.4793559042113955,-1.5087808118770332
4,000418,2016-09-05,-1.5119777158774372,-1.4984445900171062
5,000418,2016-09-06,-1.5,-1.497029271614359
6,000418,2016-09-07,-1.509845288326301,-1.4865955415954044
7,000418,2016-09-08,-1.5082246171298923,-1.502776626915839
8,000418,2016-09-09,-1.5088698140200285,-1.497674589992529
9,000418,2016-09-10,-1.5088698140200285,-1.497674589992529
10,000418,2016-09-11,-1.5088698140200285,-1.497674589992529
11,000418,2016-09-12,-1.5216311020169542,-1.5261379807240572
12,000418,2016-09-13,-1.5288721804511278,-1.5056812321222668
13,000418,2016-09-14,-1.473645680819912,-1.5049866115108237
0,000419,2016-09-01,-1.508578431372549,-1.497285440049518
1,000419,2016-09-02,-1.5074074074074075,-1.5087808118770332
2,000419,2016-09-03,-1.5074074074074075,-1.5087808118770332
3,000419,2016-09-04,-1.5074074074074075,-1.5087808118770332
4,000419,2016-09-05,-1.4975369458128078,-1.4984445900171062
5,000419,2016-09-06,-1.502469135802469,-1.497029271614359
6,000419,2016-09-07,-1.4926470588235294,-1.4865955415954044
7,000419,2016-09-08,-1.5,-1.502776626915839
8,000419,2016-09-09,-1.4831325301204819,-1.497674589992529
9,000419,2016-09-10,-1.4831325301204819,-1.497674589992529
10,000419,2016-09-11,-1.4831325301204819,-1.497674589992529
11,000419,2016-09-12,-1.5375,-1.5261379807240572
12,000419,2016-09-13,-1.5256410256410258,-1.5056812321222668
13,000419,2016-09-14,-1.5051546391752577,-1.5049866115108237
0,000420,2016-09-01,-1.53875,-1.497285440049518
1,000420,2016-09-02,-1.5178117048346056,-1.5087808118770332
2,000420,2016-09-03,-1.5178117048346056,-1.5087808118770332
3,000420,2016-09-04,-1.5178117048346056,-1.5087808118770332
4,000420,2016-09-05,-1.5025510204081634,-1.4984445900171062
5,000420,2016-09-06,-1.48,-1.497029271614359
6,000420,2016-09-07,-1.49009900990099,-1.4865955415954044
7,000420,2016-09-08,-1.5112640801001251,-1.502776626915839
8,000420,2016-09-09,-1.4975031210986267,-1.497674589992529
9,000420,2016-09-10,-1.4975031210986267,-1.497674589992529
10,000420,2016-09-11,-1.4975031210986267,-1.497674589992529
11,000420,2016-09-12,-1.5269230769230768,-1.5261379807240572
12,000420,2016-09-13,-1.5051546391752577,-1.5056812321222668
13,000420,2016-09-14,-1.501290322580645,-1.5049866115108237
0,000421,2016-09-01,-1.511988011988012,-1.497285440049518
1,000421,2016-09-02,-1.515212981744422,-1.5087808118770332
2,000421,2016-09-03,-1.515212981744422,-1.5087808118770332
3,000421,2016-09-04,-1.515212981744422,-1.5087808118770332
4,000421,2016-09-05,-1.5164948453608247,-1.4984445900171062
5,000421,2016-09-06,-1.5051813471502589,-1.497029271614359
6,000421,2016-09-07,-1.4679037111334001,-1.4865955415954044
7,000421,2016-09-08,-1.5020100502512563,-1.502776626915839
8,000421,2016-09-09,-1.4910358565737052,-1.497674589992529
9,000421,2016-09-10,-1.4910358565737052,-1.497674589992529
10,000421,2016-09-11,-1.4910358565737052,-1.497674589992529
11,000421,2016-09-12,-1.5090452261306533,-1.5261379807240572
12,000421,2016-09-13,-1.5257731958762886,-1.5056812321222668
13,000421,2016-09-14,-1.5062240663900415,-1.5049866115108237
0,000422,2016-09-01,-1.4954614220877458,-1.497285440049518
1,000422,2016-09-02,-1.5076219512195124,-1.5087808118770332
2,000422,2016-09-03,-1.5076219512195124,-1.5087808118770332
3,000422,2016-09-04,-1.5076219512195124,-1.5087808118770332
4,000422,2016-09-05,-1.503058103975535,-1.4984445900171062
5,000422,2016-09-06,-1.487915407854985,-1.497029271614359
6,000422,2016-09-07,-1.4865871833084947,-1.4865955415954044
7,000422,2016-09-08,-1.5044910179640718,-1.502776626915839
8,000422,2016-09-09,-1.494047619047619,-1.497674589992529
9,000422,2016-09-10,-1.494047619047619,-1.497674589992529
10,000422,2016-09-11,-1.494047619047619,-1.497674589992529
11,000422,2016-09-12,-1.530674846625767,-1.5261379807240572
12,000422,2016-09-13,-1.5155763239875388,-1.5056812321222668
13,000422,2016-09-14,-1.501560062402496,-1.5049866115108237
0,000423,2016-09-01,-1.49983164983165,-1.497285440049518
1,000423,2016-09-02,-1.5088315217391304,-1.5087808118770332
2,000423,2016-09-03,-1.5088315217391304,-1.5087808118770332
3,000423,2016-09-04,-1.5088315217391304,-1.5087808118770332
4,000423,2016-09-05,-1.5248912097476066,-1.4984445900171062
5,000423,2016-09-06,-1.4989567031820554,-1.497029271614359
6,000423,2016-09-07,-1.4965343961185236,-1.4865955415954044
7,000423,2016-09-08,-1.5052255704581083,-1.502776626915839
8,000423,2016-09-09,-1.4867652114128567,-1.497674589992529
9,000423,2016-09-10,-1.4867652114128567,-1.497674589992529
10,000423,2016-09-11,-1.4867652114128567,-1.497674589992529
11,000423,2016-09-12,-1.530464045341835,-1.5261379807240572
12,000423,2016-09-13,-1.5231968104385647,-1.5056812321222668
13,000423,2016-09-14,-1.5124770642201835,-1.5049866115108237
0,000425,2016-09-01,-1.4969135802469136,-1.497285440049518
1,000425,2016-09-02,-1.5156739811912228,-1.5087808118770332
2,000425,2016-09-03,-1.5156739811912228,-1.5087808118770332
3,000425,2016-09-04,-1.5156739811912228,-1.5087808118770332
4,000425,2016-09-05,-1.496875,-1.4984445900171062
5,000425,2016-09-06,-1.4907120743034057,-1.497029271614359
6,000425,2016-09-07,-1.49079754601227,-1.4865955415954044
7,000425,2016-09-08,-1.4760479041916168,-1.502776626915839
8,000425,2016-09-09,-1.503003003003003,-1.497674589992529
9,000425,2016-09-10,-1.503003003003003,-1.497674589992529
10,000425,2016-09-11,-1.503003003003003,-1.497674589992529
11,000425,2016-09-12,-1.5152439024390245,-1.5261379807240572
12,000425,2016-09-13,-1.503058103975535,-1.5056812321222668
13,000425,2016-09-14,-1.5123839009287925,-1.5049866115108237
0,000426,2016-09-01,-1.485901309164149,-1.497285440049518
1,000426,2016-09-02,-1.4851190476190477,-1.5087808118770332
2,000426,2016-09-03,-1.4851190476190477,-1.5087808118770332
3,000426,2016-09-04,-1.4851190476190477,-1.5087808118770332
4,000426,2016-09-05,-1.4545454545454546,-1.4984445900171062
5,000426,2016-09-06,-1.4850746268656716,-1.497029271614359
6,000426,2016-09-07,-1.4834862385321101,-1.4865955415954044
7,000426,2016-09-08,-1.521555763823805,-1.502776626915839
8,000426,2016-09-09,-1.5113744075829383,-1.497674589992529
9,000426,2016-09-10,-1.5113744075829383,-1.497674589992529
10,000426,2016-09-11,-1.5113744075829383,-1.497674589992529
11,000426,2016-09-12,-1.571065989847716,-1.5261379807240572
12,000426,2016-09-13,-1.5040774719673802,-1.5056812321222668
13,000426,2016-09-14,-1.5272251308900524,-1.5049866115108237
0,000428,2016-09-01,-1.495774647887324,-1.497285440049518
1,000428,2016-09-02,-1.5099573257467993,-1.5087808118770332
2,000428,2016-09-03,-1.5099573257467993,-1.5087808118770332
3,000428,2016-09-04,-1.5099573257467993,-1.5087808118770332
4,000428,2016-09-05,-1.5158959537572254,-1.4984445900171062
5,000428,2016-09-06,-1.5014471780028944,-1.497029271614359
6,000428,2016-09-07,-1.4801418439716312,-1.4865955415954044
7,000428,2016-09-08,-1.5085836909871244,-1.502776626915839
8,000428,2016-09-09,-1.4971469329529246,-1.497674589992529
9,000428,2016-09-10,-1.4971469329529246,-1.497674589992529
10,000428,2016-09-11,-1.4971469329529246,-1.497674589992529
11,000428,2016-09-12,-1.540059347181009,-1.5261379807240572
12,000428,2016-09-13,-1.522761760242792,-1.5056812321222668
13,000428,2016-09-14,-1.5015197568389058,-1.5049866115108237
0,000429,2016-09-01,-1.5073421439060206,-1.497285440049518
1,000429,2016-09-02,-1.5179372197309415,-1.5087808118770332
2,000429,2016-09-03,-1.5179372197309415,-1.5087808118770332
3,000429,2016-09-04,-1.5179372197309415,-1.5087808118770332
4,000429,2016-09-05,-1.5213740458015268,-1.4984445900171062
5,000429,2016-09-06,-1.4894259818731117,-1.497029271614359
6,000429,2016-09-07,-1.506079027355623,-1.4865955415954044
7,000429,2016-09-08,-1.507656967840735,-1.502776626915839
8,000429,2016-09-09,-1.5,-1.497674589992529
9,000429,2016-09-10,-1.5,-1.497674589992529
10,000429,2016-09-11,-1.5,-1.497674589992529
11,000429,2016-09-12,-1.5,-1.5261379807240572
12,000429,2016-09-13,-1.5061633281972264,-1.5056812321222668
13,000429,2016-09-14,-1.5156494522691706,-1.5049866115108237
0,000430,2016-09-01,-1.4983579638752054,-1.497285440049518
1,000430,2016-09-02,-1.515,-1.5087808118770332
2,000430,2016-09-03,-1.515,-1.5087808118770332
3,000430,2016-09-04,-1.515,-1.5087808118770332
4,000430,2016-09-05,-1.495850622406639,-1.4984445900171062
5,000430,2016-09-06,-1.4820700896495518,-1.497029271614359
6,000430,2016-09-07,-1.4967506092607636,-1.4865955415954044
7,000430,2016-09-08,-1.4762093576526567,-1.502776626915839
8,000430,2016-09-09,-1.5,-1.497674589992529
9,000430,2016-09-10,-1.5,-1.497674589992529
10,000430,2016-09-11,-1.5,-1.497674589992529
11,000430,2016-09-12,-1.5079936051159073,-1.5261379807240572
12,000430,2016-09-13,-1.4952267303102624,-1.5056812321222668
13,000430,2016-09-14,-1.4858823529411764,-1.5049866115108237
0,000488,2016-09-01,-1.5,-1.497285440049518
1,000488,2016-09-02,-1.5113895216400912,-1.5087808118770332
2,000488,2016-09-03,-1.5113895216400912,-1.5087808118770332
3,000488,2016-09-04,-1.5113895216400912,-1.5087808118770332
4,000488,2016-09-05,-1.492090395480226,-1.4984445900171062
5,000488,2016-09-06,-1.492152466367713,-1.497029271614359
6,000488,2016-09-07,-1.474863387978142,-1.4865955415954044
7,000488,2016-09-08,-1.511049723756906,-1.502776626915839
8,000488,2016-09-09,-1.4988962472406182,-1.497674589992529
9,000488,2016-09-10,-1.4988962472406182,-1.497674589992529
10,000488,2016-09-11,-1.4988962472406182,-1.497674589992529
11,000488,2016-09-12,-1.5307167235494883,-1.5261379807240572
12,000488,2016-09-13,-1.513840830449827,-1.5056812321222668
13,000488,2016-09-14,-1.503472222222222,-1.5049866115108237
0,000498,2016-09-01,-1.5112201963534362,-1.497285440049518
1,000498,2016-09-02,-1.5084865629420083,-1.5087808118770332
2,000498,2016-09-03,-1.5084865629420083,-1.5087808118770332
3,000498,2016-09-04,-1.5084865629420083,-1.5087808118770332
4,000498,2016-09-05,-1.4985875706214689,-1.4984445900171062
5,000498,2016-09-06,-1.5157819225251077,-1.497029271614359
6,000498,2016-09-07,-1.5043227665706052,-1.4865955415954044
7,000498,2016-09-08,-1.457241379310345,-1.502776626915839
8,000498,2016-09-09,-1.515406162464986,-1.497674589992529
9,000498,2016-09-10,-1.515406162464986,-1.497674589992529
10,000498,2016-09-11,-1.515406162464986,-1.497674589992529
11,000498,2016-09-12,-1.534782608695652,-1.5261379807240572
