,code,grade
0,600619,-0.051048923011
0,600620,-0.0470438851689
0,600622,-0.0509496161677
0,600623,-0.0532161654432
0,600626,-0.0519147442902
0,600628,-0.0507488247068
0,600629,-0.0520894274303
0,600630,-0.0502194170519
0,600633,-0.0525041279322
0,600635,-0.0521547187042
0,600638,-0.05183507348
0,600639,-0.0519337191172
0,600640,-0.0484662076375
0,600641,-0.0550500449407
0,600642,-0.0544427700625
0,600643,-0.0505305165263
0,600644,-0.0438061058114
0,600645,-0.0508793086754
0,600647,-0.0511427540316
0,600648,-0.0516492198726
0,600650,-0.0522744555165
0,600652,-0.0504870761913
0,600654,-0.0402423626832
0,600655,-0.0535568600643
0,600657,-0.0524690980064
0,600658,-0.0536855691809
0,600660,-0.0526252868461
0,600661,-0.0501071862937
0,600662,-0.0479813694451
0,600663,-0.0517124410412
0,600664,-0.0525909106497
0,600665,-0.0520536275636
0,600666,-0.0515951553728
0,600667,-0.0502272398157
0,600668,-0.04904997791
0,600673,-0.053397798467
0,600674,-0.0536155763636
0,600676,-0.0532521795558
0,600677,-0.0341618912768
0,600678,-1.01724685892
0,600679,-0.0368510173993
0,600680,-0.0516767019599
0,600681,-0.0489027431836
0,600683,-0.0539493842147
0,600684,-0.0514448061717
0,600685,-0.0512942363084
0,600686,-0.0544711729808
0,600688,-0.0532537354408
0,600689,-0.0455145964739
0,600690,-0.0535729077675
