,code,grade
0,788,-0.0518387117974
0,789,-0.0489253030267
0,790,-0.0352768438682
0,791,-0.0389346022001
0,792,-0.0541984268673
0,793,-0.0475885938209
0,795,-0.0403667766951
0,796,-0.0342841205938
0,798,-0.0457386196585
0,799,-0.0333888167232
0,800,-0.051780132552
0,802,-0.0510289847362
0,806,-0.0259997932725
0,807,-0.0531511706624
0,809,-0.0498594717289
0,810,-0.0346125279708
0,811,-0.0480334815729
0,813,-0.0506787499187
0,816,-0.0509320088109
0,818,-0.349009421339
0,820,-0.0316991394838
0,821,-0.0485281674486
0,822,-0.0511334595339
0,823,-21.0701098901
0,825,-0.055122139402
0,826,-0.0499437178814
0,828,-0.0524624792953
0,829,-0.0492751396672
0,830,-0.0503898276079
0,831,-0.0519285923653
0,833,-0.0516441123151
0,835,-0.0433255791556
0,836,-0.0340496154006
0,838,-0.0491941317511
0,850,-0.0521981920504
0,852,-0.0525555984053
0,856,-0.0520770661125
0,858,-0.0533612469012
0,859,-0.0494138441976
0,860,-0.0486780493115
0,861,-0.0518522738928
0,862,-0.0481613185955
0,863,-0.0520269428304
0,868,-0.0507649380577
0,869,-0.0531369687829
0,875,-0.0507887471508
0,878,-0.0508310964296
0,880,-0.0364296536181
0,881,-0.0503628807246
0,882,-0.0509328073066
