,code,grade
0,2213,-0.0411142313662
0,2214,-0.051320484629
0,2215,-0.0499047245113
0,2216,-0.0525719265044
0,2217,-0.0422300971633
0,2219,-0.0523600486208
0,2220,-0.0437157952677
0,2221,-0.0507319120063
0,2222,-0.0386756687856
0,2223,-0.0490268585041
0,2225,-0.0500305846904
0,2226,-0.0517436663543
0,2227,-0.051254956332
0,2228,-0.052677102776
0,2229,-0.0447564517611
0,2232,-0.0509466335743
0,2233,-0.0477047548959
0,2235,-0.0435040507015
0,2236,-0.0517291361432
0,2237,-0.0457205537403
0,2238,-0.0517794447104
0,2239,-0.0531001487994
0,2240,-0.0433729994063
0,2241,-0.0502227288087
0,2242,-0.0537261605553
0,2243,-0.0473891114737
0,2244,-0.0513471582514
0,2245,-0.0449904959915
0,2246,-0.0483674275269
0,2247,-0.0478606036059
0,2249,-0.0457890119661
0,2250,-0.0506361841776
0,2251,-0.0526949253808
0,2252,-0.0536121909597
0,2253,-0.0479935340543
0,2254,-0.049094357954
0,2255,-0.0487647330004
0,2256,-0.0334437112142
0,2258,-0.0506353283414
0,2259,-0.0460439416779
0,2260,-0.0514830284238
0,2262,-0.0524061585014
0,2263,-0.0492953441668
0,2264,-0.0425144787705
0,2265,-0.0469748442173
0,2267,-0.0534540394911
0,2268,-0.0511765039521
0,2269,-0.0535313655121
0,2270,-0.0340815833954
0,2271,-0.0490881107299
