,code,grade
0,300017,-0.0508095935213
0,300018,-0.047687179085
0,300019,-0.0257845695262
0,300021,-0.0391938622369
0,300022,-0.0410393422038
0,300023,-0.0406496822204
0,300024,-0.0556645815273
0,300025,-0.046120295937
0,300026,-0.0497621626608
0,300027,-0.0517844109111
0,300028,-0.0446664256573
0,300029,-0.0467761533315
0,300030,-0.03503127782
0,300031,-0.0462822932224
0,300032,-0.0506499102726
0,300034,-0.0520144730478
0,300036,-0.0464210899567
0,300037,-0.0420324292199
0,300039,-0.0428626292171
0,300041,-0.0465566174164
0,300042,-0.0508998471019
0,300043,-0.0523366867319
0,300045,-0.051274043775
0,300048,-0.0463208213931
0,300049,-0.050370510049
0,300051,-0.0455022909316
0,300054,-0.0525744954247
0,300055,-0.0426814326597
0,300056,-0.0433649111964
0,300057,-0.0502654709528
0,300058,-0.0531244466897
0,300059,-0.0488637645817
0,300061,-0.0485224761562
0,300062,-0.0373655327773
0,300063,-0.0470804958757
0,300064,-0.051568369178
0,300065,-0.0488304903682
0,300066,-0.039676840921
0,300067,-0.0477425011579
0,300068,-0.0519986520076
0,300069,-0.0653546308248
0,300070,-0.0488013992283
0,300071,-0.052026419816
0,300072,-0.0313857947236
0,300073,-0.0353735940023
0,300074,-0.0406160632139
0,300075,-0.0448866168194
0,300076,-0.0283259453185
0,300077,-0.0465884659757
0,300078,-0.0464674130251
