,code,grade
0,600986,-0.0347460678026
0,601010,-0.0527500070866
0,601186,-0.0528676251333
0,603669,-0.0512516818056
0,603699,-0.0528633913267
0,656,-0.0469550993435
0,700,-0.0489209104787
0,713,-0.0503917673964
0,819,-0.0516546250842
0,938,-0.0514303398913
0,2064,-0.0525552655426
0,2144,-0.0408491327559
0,2230,-0.0512676775011
0,2261,-0.049273292771
0,2440,-0.0517161309992
0,2506,-0.0520404127569
0,2585,-0.0495094735719
0,2594,-0.0522699215031
0,2665,-0.0518717248126
0,300199,-0.0475203123475
0,300256,-0.0342226766056
0,601011,-0.0286224341676
0,601799,-0.0528952466431
0,46,-0.0534443532569
0,158,-0.0518128383148
0,2002,-0.0524869944257
0,2161,-0.0520287666585
0,2340,-0.0493100500206
0,2430,-0.0521748173902
0,2609,-0.0402361951696
0,300079,-0.0510685436607
0,300086,-0.0513610759594
0,300124,-0.0529454206028
0,300296,-0.0479489646303
0,300316,-0.0510319596683
0,300351,-0.0469153457396
0,300436,-0.0491546607936
0,300463,-0.0494030080111
0,600004,-0.0521571613996
0,600061,-0.0531333049342
0,600089,-0.0517504282275
0,600487,-0.010304929661
0,839,-0.0243964397078
0,918,-0.04473256425
0,969,-0.051530005913
0,971,-0.0503005402319
0,2020,-0.0493150578994
0,2375,-0.0498665308526
0,2422,-0.0484282002295
0,300238,-0.0498415729843
