,code,grade
0,600555,-0.0408111038302
0,600557,-0.0525748392242
0,600558,-0.0486430209297
0,600559,-0.0524341963387
0,600560,-0.0433282377199
0,600561,-0.0487409312441
0,600562,-0.0511452154388
0,600563,-0.0478326053198
0,600565,-0.0377555217799
0,600566,-0.050399712511
0,600567,-0.0509063558473
0,600568,-0.0480751671159
0,600569,-0.0519219086523
0,600570,-0.0475421942221
0,600571,-0.0494127358574
0,600572,-0.0519851352366
0,600573,-0.0511160096463
0,600575,-0.0531103184671
0,600580,-0.0526864035075
0,600581,-0.0474092067221
0,600582,-0.052925234853
0,600583,-0.05312615851
0,600584,-0.0397139290412
0,600585,-0.0532817127304
0,600586,-0.0495396761549
0,600588,-0.0517188102281
0,600590,-0.0465143601092
0,600592,-0.0506251904132
0,600593,-0.0465983606338
0,600594,-0.0510866126921
0,600595,-0.0523631815194
0,600597,-0.0530094851919
0,600598,-0.052730976821
0,600600,-0.0512156557442
0,600601,-0.0487795719188
0,600602,-0.0509730934486
0,600603,-0.0480356980095
0,600604,-0.0519173587253
0,600605,-0.0456231224672
0,600606,-0.0470237384566
0,600608,-0.0492963525717
0,600609,-0.0443036943013
0,600610,-0.0471415678748
0,600611,-0.0524024020997
0,600612,-0.0529304221652
0,600613,-0.0524359448898
0,600615,-0.0508028961497
0,600616,-0.0512040000993
0,600617,-0.0509854876117
0,600618,-0.0536891289635
