,code,grade
0,967,-0.0416483532381
0,968,-0.0539856820215
0,970,-0.0361834599808
0,972,-0.0498161385
0,973,-0.0458064906415
0,976,-0.0516263329866
0,977,-0.0469209395481
0,978,-0.0488657644558
0,979,-0.0526655095652
0,981,-0.0521048799861
0,982,-0.0508097736324
0,983,-0.0491944940269
0,985,-0.0385103150104
0,988,-0.0489201007782
0,989,-0.0502442411608
0,990,-0.0473513543702
0,993,-0.0445032700064
0,995,-0.0276679565762
0,996,-0.0770509121166
0,997,-0.0520053833941
0,998,-0.0525064849387
0,999,-0.0530377879029
0,1696,-0.0516610695034
0,1979,-0.0481491816248
0,2001,-0.0479122489466
0,2003,-0.0536317786498
0,2004,-0.0501755745086
0,2005,-0.041521719672
0,2006,-0.0499989627019
0,2007,-0.0500455264016
0,2009,-0.0407985222546
0,2011,-0.0529020035309
0,2012,-0.0431667109182
0,2013,-0.0479668342912
0,2014,-0.0528300934953
0,2015,-0.0523623673441
0,2016,-0.0512644022872
0,2018,-0.0525127452939
0,2019,-0.0396879930163
0,2021,-0.0521384339758
0,2023,-0.047203245466
0,2024,-0.0518158424361
0,2026,-0.0499609968972
0,2027,-0.0600791025541
0,2028,-0.0492620238939
0,2029,-0.0499550426941
0,2030,-0.0432625196861
0,2031,-0.047862306452
0,2032,-0.0492135247217
0,2033,-0.0441527047726
