,code,grade
0,600260,-0.0451024023307
0,600261,-0.0474083605737
0,600262,-0.0512161563739
0,600265,-0.0535473516743
0,600266,-0.0515565557448
0,600268,-0.0502347938898
0,600269,-0.0528648145365
0,600270,-0.0526245022083
0,600271,-0.0518688736861
0,600272,-0.0455260330857
0,600273,-0.0456798853683
0,600275,-0.0380744985306
0,600276,-0.0532556583492
0,600277,-0.051632321455
0,600279,-0.0537040779938
0,600280,-0.0521440978091
0,600282,-0.053128394501
0,600283,-0.0389258720839
0,600284,-0.0506732325591
0,600285,-0.0473326989752
0,600287,-0.0464389345662
0,600288,-0.0444102576172
0,600289,-0.0428754970473
0,600290,-0.048577406374
0,600291,-0.0529909444712
0,600292,-0.0412331767596
0,600293,-0.0460309934211
0,600295,-0.0528603833173
0,600297,-0.0487753934361
0,600298,-0.0533218993952
0,600299,-0.0532545617483
0,600300,-0.0530498723992
0,600302,-0.0475907713649
0,600303,-0.0442649767044
0,600305,-0.0517788361035
0,600307,-0.0529768442624
0,600308,-0.0520508109366
0,600309,-0.0522596550449
0,600311,-0.0500477227943
0,600312,-0.0508753798037
0,600315,-0.0529102472032
0,600316,-0.0528764630435
0,600317,-0.05477065599
0,600320,-0.0527791726478
0,600322,-0.0434936278594
0,600323,-0.0482058202966
0,600325,-0.0465034463582
0,600326,-0.0479686419522
0,600327,-0.0522038514895
0,600328,-0.0506020217371
