,code,grade
0,951,-0.0507159698993
0,2008,-0.0515687468777
0,2113,-551.794311451
0,2119,-0.0487116033283
0,2174,-0.0502929801331
0,2218,-0.0492284381502
0,2234,-0.0503433177843
0,2248,-0.0453403546243
0,2294,-0.0522453149249
0,2321,-0.0510971485167
0,2353,-0.0496770929731
0,2437,-0.0508686622629
0,2453,-0.0414489676198
0,2462,-0.0521599240561
0,2595,-0.053272765765
0,2660,-0.0444582430331
0,2684,-0.049355075265
0,2753,-0.0470615991845
0,2766,-0.036467069926
0,300020,-0.0346169323008
0,300105,-0.0462730549966
0,300169,-0.0456377358134
0,300175,-0.0471482482915
0,300270,-0.0429024579373
0,300281,-0.0447345445678
0,300309,-0.0437396976467
0,300342,-0.0523848176139
0,300357,-0.0522483172568
0,300366,-0.0387255603576
0,300389,-0.0487738091734
0,300397,-0.0458510688681
0,300408,-0.0452595104229
0,300417,-0.0304118182568
0,300424,-0.0520570369149
0,300482,-0.0461558626714
0,600091,-0.0522716646725
0,600313,-0.047133049302
0,600337,-0.0534183137079
0,600346,-0.0509911872707
0,600400,-0.05227446417
0,600444,-0.0484901775163
0,600543,-0.0524632320348
0,600579,-0.0461015456079
0,600587,-0.0543884296934
0,600703,-0.0505499450233
0,600715,-0.0491916393245
0,600778,-0.0512448742445
0,600844,-0.0518974496875
0,600871,-0.0510978017801
0,600881,-0.0517326205994
