,code,grade
0,883,-0.0537581064826
0,885,-0.0477776310466
0,886,-0.052158021942
0,887,-0.052897649922
0,888,-0.0493429974927
0,889,-0.0463356503184
0,890,-0.0510129614157
0,892,-0.0459571193471
0,893,-0.0490116469238
0,895,-0.0527189962959
0,897,-0.0505113020467
0,898,-0.0527678764354
0,899,-0.052619180629
0,900,-0.0498836683146
0,901,-0.0498949955832
0,903,-0.049478355996
0,905,-0.0509503022962
0,906,-0.0497961897018
0,908,-0.0523804636037
0,909,-0.0389621092296
0,910,-0.0527146962333
0,912,-0.0534174952153
0,913,-0.049057621352
0,915,-0.0496798484761
0,917,-0.0402710408987
0,919,-0.0529820144876
0,920,-0.0493290580751
0,921,-0.0521069635552
0,922,-0.0533844344627
0,925,-0.0599662520334
0,928,-0.0532442940767
0,929,-0.0399975006406
0,931,-0.0457855653146
0,932,-0.050864243531
0,933,-0.0519640572126
0,936,-0.0519700669646
0,937,-0.0524446747312
0,948,-0.0495934847774
0,949,-0.0500061887055
0,952,-0.0302570147957
0,953,-0.0464736719952
0,955,-0.0351402983924
0,957,-0.0369147846607
0,958,-0.0437586413824
0,960,-0.0429929208907
0,961,-0.0484652205821
0,962,-0.0519334512538
0,963,-0.0533288128904
0,965,-0.0502051561156
0,966,-0.0529297487734
