,code,grade
0,600130,-0.0457520567408
0,600131,-0.0439177065516
0,600132,-0.052549730565
0,600133,-0.0393679332294
0,600135,-0.0479638537234
0,600136,-0.0514517365074
0,600137,-0.0343163774966
0,600138,-0.0475673020059
0,600139,-0.0520144848347
0,600141,-0.035566641458
0,600143,-0.0524497865355
0,600148,-0.0379094631288
0,600149,45.9843087473
0,600150,-0.0533820061317
0,600151,-0.0525962106209
0,600152,15.2202368863
0,600153,-0.0518256231064
0,600155,-0.0444355045052
0,600156,-0.0508772426056
0,600157,-0.0528920937821
0,600158,-0.0505635626778
0,600159,-0.0431576197393
0,600160,-0.0510278436918
0,600162,-0.052522458459
0,600163,-0.052498922091
0,600165,-0.0517036759857
0,600166,-0.0519481797126
0,600167,-0.0523099084384
0,600169,-0.0515175379782
0,600170,-0.0508951256801
0,600171,-0.0518419890099
0,600172,-0.0423460270893
0,600175,-0.0492951859633
0,600176,-0.0518099680015
0,600177,-0.0532235497474
0,600178,-0.0442431909171
0,600179,-0.0538669410495
0,600180,-0.05399052939
0,600183,-0.0322979643244
0,600184,-0.0538818716472
0,600185,-0.0530902260016
0,600186,-0.0488375994078
0,600187,2638208.58702
0,600188,-0.0543107927726
0,600190,-0.0541101876922
0,600191,-0.0528260115701
0,600192,-0.0516459464486
0,600193,-0.050632751736
0,600195,-0.0506355854877
0,600196,-0.0522671053624
