,code,grade
0,601857,-0.053571329699
0,601866,-0.053307924286
0,601872,-0.0521582396271
0,601880,-0.0532927816996
0,601886,-0.0519499553888
0,601888,-0.0527766911812
0,601890,-0.0527320615257
0,601898,-0.0531349690486
0,601899,-0.052852775226
0,601901,-0.0534935014781
0,601908,-0.0536904096905
0,601918,-0.0529604350379
0,601919,-0.0528566538809
0,601928,-0.0527964822145
0,601929,-0.0515382595201
0,601933,-0.0534808620899
0,601939,-0.0532713569836
0,601958,-0.0539491884881
0,601965,-0.0532718363072
0,601966,-0.0416595159148
0,601968,-0.0270173711666
0,601969,-0.0510626605081
0,601985,-0.0526621878497
0,601988,-0.0536312614112
0,601989,-0.0533345822658
0,601991,-0.0530582330994
0,601992,-0.0527436706242
0,601996,-0.0487533476762
0,601997,-0.0792082458975
0,601998,-0.0539508713518
0,601999,-0.0483418382221
0,603000,-0.0534596791154
0,603001,-0.052274686926
0,603002,-0.0488661501843
0,603003,-0.0468458477594
0,603005,-0.0435511904133
0,603006,-0.0490095039697
0,603007,-0.0343798884169
0,603008,-0.0430538318314
0,603009,-0.0481504774678
0,603010,-0.0454686288612
0,603011,-0.0331775241983
0,603012,-0.0456617411015
0,603015,-0.0457995776257
0,603016,-0.361817214574
0,603017,-0.0222710291802
0,603018,-0.0400000820562
0,603019,-0.0518787106817
0,603020,-0.051143052013
0,603021,-0.0506460143347
