,code,grade
0,300535,1233114.61779
0,300537,-0.0499914932724
0,300538,-0.0499251795185
0,300539,-0.0500143571211
0,300540,-5.3523568063
0,600000,-0.0527329929989
0,600006,-0.0491817886699
0,600007,-0.0537991833648
0,600008,-0.0461769226118
0,600009,-0.0526978180614
0,600010,-0.0528023930447
0,600011,-0.0528412699439
0,600012,-0.0545582307117
0,600015,-0.0537160032054
0,600016,-0.0528441103915
0,600017,-0.0529136074709
0,600018,-0.0528298701161
0,600020,-0.0529134674436
0,600022,-0.0534397464751
0,600023,-0.0520970955364
0,600026,-0.0515393132301
0,600027,-0.0542227069897
0,600028,-0.0532582693753
0,600029,-0.0532101680703
0,600030,-0.0529258285287
0,600031,-0.0521033296409
0,600033,-0.0529890073289
0,600035,-0.0532993746814
0,600036,-0.0532852526445
0,600037,-0.0515955061745
0,600038,-0.0525468914676
0,600039,-0.0504081261008
0,600048,-0.0521081670445
0,600050,-0.0531648615999
0,600051,-0.047171139248
0,600052,-0.0510718101187
0,600054,-0.041112463187
0,600055,-0.0468587054625
0,600056,-0.051926310025
0,600057,-0.0522985860213
0,600058,-0.053726593162
0,600059,-0.0525016663926
0,600060,-0.0522498984938
0,600062,-0.0522349940005
0,600063,-0.0532206826479
0,600064,-0.0517765072265
0,600066,-0.0529301255071
0,600067,-0.0519112179554
0,600068,-0.0488622144151
0,600069,-0.043384854509
