,code,grade
0,603338,-0.0490649941197
0,603339,-0.0416794709624
0,603355,-0.0474973670041
0,603366,-0.0527358552507
0,603368,-0.0489480261578
0,603369,-0.0539034236207
0,603377,-0.0457140549308
0,603398,-0.0384645669173
0,603399,-0.0468862251524
0,603456,-0.0498485687914
0,603508,-0.0459155705133
0,603515,1100072253.73
0,603519,-0.0225996038673
0,603520,-0.0424067291384
0,603528,-0.0425573030086
0,603555,-0.0504598069703
0,603558,-0.0216564699712
0,603566,-0.0486724789191
0,603567,-0.05059680685
0,603568,2.30011819211
0,603569,23.521313726
0,603588,-0.0440679973268
0,603589,-0.0489447193445
0,603598,-0.0487570711198
0,603600,-0.0460657691631
0,603601,-0.0435126792978
0,603606,-0.0462051332618
0,603608,-0.0430039588585
0,603609,-0.0505391134945
0,603611,-0.0448494235362
0,603616,-13.4318394053
0,603618,-0.0535099080284
0,603636,-0.0517867403139
0,603663,62020361.5302
0,603678,-0.0514971477181
0,603686,-0.0456405368749
0,603688,-0.037913331839
0,603696,-0.0416774476064
0,603698,-0.0476504991434
0,603701,-0.0351437878177
0,603718,-0.0474280404116
0,603726,-0.0380064882305
0,603729,-0.0485307835885
0,603737,0.0011842735627
0,603766,-0.0524624973978
0,603778,2764042.13868
0,603788,-0.0430808830556
0,603789,-0.0501840578733
0,603798,-0.0444400527687
0,603799,-0.0432420896203
