,code,grade
0,300265,-0.0454248196148
0,300266,-0.0490504823973
0,300267,-0.0541753465557
0,300268,-0.0495070977644
0,300269,-0.0487812603468
0,300271,-0.0506673872335
0,300272,-0.0450854929574
0,300274,-0.0506952749664
0,300275,-0.0402040409682
0,300277,-0.052439056709
0,300278,-0.0441745425254
0,300279,-0.0488401942469
0,300280,-0.052501685384
0,300282,-0.0498914200185
0,300283,-0.0428276770783
0,300284,-0.0455713886499
0,300286,-0.0492749562606
0,300287,-0.0456596744078
0,300288,-0.0509344583775
0,300289,-0.051908992595
0,300291,-0.0533913567692
0,300292,0.146550726465
0,300294,-0.0499999548345
0,300297,-0.0525972502888
0,300298,-0.0513519153265
0,300301,-0.0503503903185
0,300302,-0.0442467832607
0,300303,-0.0634360476921
0,300304,-0.0529692973536
0,300305,-0.0494145395073
0,300307,-0.0524944086033
0,300312,-0.0451705095673
0,300313,-0.0475391965502
0,300314,-0.0474210379259
0,300315,-0.0477858165141
0,300317,-0.0370746812903
0,300318,-0.0482822853313
0,300319,-0.0401372207764
0,300320,-0.0511249644036
0,300321,-0.047542743273
0,300322,-0.0419202756065
0,300324,-0.0525263108026
0,300325,-0.0448585540216
0,300326,-0.0543558301613
0,300327,-0.0478568466582
0,300328,-0.0515833711244
0,300329,-0.0304589355436
0,300330,-0.0459026112315
0,300331,2592.64284192
0,300332,-0.0379599095708
