,code,grade
0,600197,-0.0512603457334
0,600198,-0.048889681061
0,600199,-0.046952518291
0,600200,-0.0500343408154
0,600201,-0.0522082895484
0,600202,-0.043247971435
0,600203,-0.0458644361587
0,600206,-0.0498624290566
0,600207,-0.0532474064411
0,600208,-0.0528387822028
0,600210,-0.0435063663849
0,600211,-0.0475017338397
0,600213,-0.0461980723311
0,600215,-0.0468784245698
0,600216,-0.0455618213534
0,600217,-0.0439754244572
0,600218,-0.0394913701509
0,600220,-0.0521513336274
0,600221,-0.053078771388
0,600222,-0.0507847178835
0,600223,-0.0508760320521
0,600225,-0.052469911037
0,600226,-0.0526063644377
0,600227,-0.041739608747
0,600228,-0.0449352520946
0,600229,-0.0510890426637
0,600230,-0.0509149417822
0,600231,-0.0517592501426
0,600232,-0.0516917244157
0,600233,-0.0476264954191
0,600234,-0.0511238184792
0,600235,-0.0478895150648
0,600236,-0.052769743451
0,600237,-0.065063002491
0,600238,-0.0501597230745
0,600239,-0.0481975954065
0,600240,-0.0515499137325
0,600241,-0.0478531921756
0,600243,-0.0475814571134
0,600246,-0.0530466563592
0,600247,-0.0472590155857
0,600248,-0.0448449065863
0,600249,-0.0478203400176
0,600250,-0.0467296793431
0,600251,-0.0493609221305
0,600252,-0.0524508188448
0,600256,-0.052984390728
0,600257,-0.0427627125462
0,600258,-0.0452221033985
0,600259,-0.0488898780124
