,code,grade
0,151,-0.0503624519883
0,153,-0.0371743385853
0,156,-0.0524875387169
0,157,-0.0517524922269
0,159,-0.0445360995058
0,166,-0.0530522811897
0,301,-0.0512916641733
0,333,-0.0519403311193
0,338,-0.0515367514417
0,400,-0.0516381355256
0,401,-0.0534089494907
0,402,-0.0492092921364
0,403,-0.045055130821
0,408,-0.0549980449066
0,410,-0.0503249576984
0,411,-0.0490837291048
0,413,1138.64157038
0,415,-0.0525339411188
0,417,-0.0517134314704
0,418,-0.0515979482747
0,419,-0.0476703948734
0,420,-0.0380799186849
0,421,-0.0509570015267
0,422,-0.0497809053473
0,425,-0.0517279017042
0,426,-0.0379581598465
0,428,-0.0520791447397
0,429,-0.047619129752
0,430,-0.0418827012396
0,488,-0.0493427064349
0,498,-0.0360042425652
0,501,-0.0505110754287
0,502,-0.0430293609194
0,503,-0.05183817047
0,506,-0.052260625146
0,507,-0.0520737533011
0,509,-0.0468085303063
0,510,-0.0412314417123
0,513,-0.0503415385453
0,514,-0.0474174535804
0,516,-0.0510108689988
0,517,-0.0541323198601
0,518,-0.0512516841734
0,519,-0.0519400162327
0,520,-0.0487385521729
0,521,-0.0506146298444
0,523,-0.0504236010025
0,525,-0.0517362175088
0,526,-0.0505771192959
0,528,-0.0497617832994
