,code,grade
0,603800,-0.0776692561823
0,603806,-0.0490971147178
0,603808,-0.0492827735646
0,603818,-0.0486598500145
0,603822,1.34263056289
0,603828,-0.0399954903654
0,603866,-0.0470047169757
0,603868,-0.0398546547835
0,603869,-0.0478590965816
0,603885,-0.0511171923275
0,603889,-0.04655053577
0,603898,-0.0454370449073
0,603899,-0.0515009127993
0,603901,-0.0476733804223
0,603909,-0.0323544034582
0,603918,-0.0521329305167
0,603919,-0.0262584192516
0,603936,0.00332467390685
0,603939,-0.0535547180602
0,603958,783.737609767
0,603959,-0.0610557322454
0,603968,-0.0431655434875
0,603969,-0.00581458493049
0,603979,-0.0504000557244
0,603986,0.668620423156
0,603988,1303517718.89
0,603989,-0.0390245017993
0,603993,-0.0538506271478
0,603996,-0.167097375517
0,603997,-0.026620855231
0,603998,-0.0467189390895
0,603999,-0.043862269769
0,59,-0.052228962418
0,65,-0.0507479813833
0,404,-0.0491150062709
0,423,-0.0506408943414
0,593,0.086885311771
0,673,-0.0458336611769
0,686,-0.0522475282817
0,731,-0.0444256365315
0,758,-0.0486294428588
0,797,-0.0506600364291
0,801,-0.0530615081565
0,815,-0.052059933072
0,837,-0.0489122760863
0,851,-0.0423083982062
0,876,-0.0528068336877
0,902,-0.0523231467731
0,926,-0.0513027910824
0,927,-0.0526372301383
