,code,grade
0,601328,-0.0533317461082
0,601333,-0.0530671062728
0,601336,-0.0520679693579
0,601339,-0.0532154121285
0,601368,-0.0409752210842
0,601369,-0.0528839320244
0,601377,-0.053906844254
0,601388,-0.0498105640009
0,601390,-0.052913183313
0,601398,-0.0533372685178
0,601515,-0.052724084109
0,601518,-0.0490834049866
0,601519,-0.0528391460127
0,601555,-0.0522046280342
0,601558,-0.0520999795168
0,601566,-0.0522411806539
0,601567,-0.0535731798689
0,601579,-0.0519364367028
0,601588,-0.0532405660273
0,601595,-1377952.46044
0,601599,-0.050952026011
0,601600,-0.0530886107122
0,601601,-0.0533715012455
0,601607,-0.052213364991
0,601608,-0.053216171765
0,601611,-0.0436275580719
0,601616,-0.0536785061444
0,601618,-0.0529452145347
0,601628,-0.0530932794759
0,601633,-0.0531812506783
0,601636,-0.0489287607849
0,601666,-0.0524169397854
0,601668,-0.053024189817
0,601669,-0.052634760736
0,601677,-0.050954536502
0,601678,-0.0442764890695
0,601688,-0.0532217982904
0,601689,-0.0468428380567
0,601699,-0.0524382969816
0,601700,-0.0531934906814
0,601717,-0.052614747924
0,601718,-0.0532245572026
0,601766,-0.0533508218201
0,601777,-0.0502540742282
0,601788,-0.0527331358534
0,601800,-0.0531273983321
0,601801,-0.0514646111309
0,601808,-0.0532442676602
0,601811,3.74790035995
0,601818,-0.0536354610452
