,code,grade
0,300333,-0.0476511274123
0,300335,-0.0456227548649
0,300336,-0.0495783486931
0,300337,-0.0442297178617
0,300339,-0.0531315302367
0,300343,-0.049767358534
0,300344,-0.0347601390472
0,300345,-0.0358722294993
0,300346,-0.0497543775684
0,300347,-0.0521359830307
0,300348,-0.0440505256264
0,300349,-0.0295493249093
0,300350,-0.0388685754467
0,300352,-0.0428562593967
0,300354,-0.0504108445366
0,300355,3689500.89093
0,300356,-0.0471593630935
0,300358,-0.0481707858765
0,300360,-0.0477544498047
0,300362,0.0371305963277
0,300363,-0.0508074230201
0,300364,-0.0439953345424
0,300367,-0.0511035304716
0,300368,-0.0452522291979
0,300369,-0.0495824929611
0,300370,-0.03275393678
0,300371,-0.0431292408498
0,300373,-0.0437482945648
0,300375,-0.043618309721
0,300376,-0.0477459674134
0,300377,-0.0438229900267
0,300378,-0.049366613333
0,300379,-0.038826635972
0,300380,-0.097387630432
0,300381,86.0440257975
0,300382,-0.0375972348056
0,300383,-0.0492794386865
0,300384,-0.0487481185041
0,300385,-0.0460036008649
0,300386,-0.034853581768
0,300387,-0.0416519353539
0,300388,-0.157478337857
0,300390,-0.040186279008
0,300391,-0.0584258005366
0,300392,-0.0483410690756
0,300393,-0.0429120558924
0,300394,-0.0432769507265
0,300395,-0.0487279877442
0,300396,-0.0453989535832
0,300399,-0.058980122555
