,code,grade
0,300400,-0.0292043094699
0,300401,-0.0352231788249
0,300403,-0.0369813583224
0,300404,-0.0483507484156
0,300405,-0.0349635467044
0,300406,-0.0491749735825
0,300407,-0.0499570377228
0,300409,-0.0240300479658
0,300410,-0.0358556921395
0,300415,-0.0484358345278
0,300418,-0.0495112373437
0,300419,-0.0481416629242
0,300420,-0.0469087386161
0,300421,-0.0555356288513
0,300425,-0.0552937168172
0,300426,-0.0490255519722
0,300428,-0.022461792207
0,300430,-0.0469785354123
0,300432,-0.0433022991769
0,300433,-0.0483929924597
0,300435,-0.0480378785416
0,300437,-0.0485597082556
0,300438,-0.0495832987199
0,300439,-0.0490680153839
0,300440,-0.0418457682581
0,300441,-0.066220162447
0,300442,-0.0506052648439
0,300443,-0.0503784728952
0,300444,-0.0148702109915
0,300445,-0.0392399878619
0,300448,-0.0463357591042
0,300449,-0.0472445290081
0,300450,-0.0434254016701
0,300451,-0.0486544548866
0,300452,-0.0451894460457
0,300453,-0.0466155218609
0,300455,-0.0445176451659
0,300456,-0.0519858092092
0,300457,-0.0444430690946
0,300459,115144.236326
0,300460,-0.0379488540209
0,300462,-0.0480696093817
0,300464,-0.0437596506246
0,300467,-0.0509921022468
0,300468,-0.0457773674414
0,300469,-0.0431468437125
0,300470,-0.0487207934533
0,300471,-0.0520280606832
0,300473,-0.0409662088345
0,300474,-0.0329287331289
