,code,grade
0,2469,-0.0461799637338
0,2470,-0.0531037505066
0,2471,-0.0480035143922
0,2472,-0.0511781843465
0,2473,-0.044016650457
0,2474,-0.477358058013
0,2475,-0.0525868125652
0,2476,0.0132380953739
0,2477,-0.0513851894542
0,2479,-0.0534105203445
0,2480,-0.0472309534936
0,2481,-0.0526837743274
0,2482,-0.0471174818116
0,2483,-0.0430519651581
0,2484,-0.0528980357455
0,2485,-0.0527950911246
0,2486,-0.0885965692266
0,2487,-0.0524315676251
0,2488,-0.0475486305862
0,2489,-0.0527258468408
0,2490,-0.0362650360127
0,2491,-0.0482107288627
0,2493,-0.0522845952999
0,2494,-0.0479763780017
0,2495,0.0150847053473
0,2496,-0.0506800686298
0,2497,-0.0508536221341
0,2498,-0.053912489584
0,2499,-0.042147664516
0,2500,-0.0526571198984
0,2501,-0.0395417535122
0,2502,-0.0629101120504
0,2503,-0.0533092527373
0,2504,-0.0434950470294
0,2507,-0.0505446813713
