,code,grade
0,529,-0.053119061667
0,530,-0.0518191498274
0,532,-0.0452066921362
0,536,-0.0495819645774
0,537,-0.0472064874797
0,539,-0.0530552220811
0,540,-0.0522321876137
0,541,-0.0504155494471
0,543,-0.0500884282222
0,544,-0.04379667344
0,545,-0.0483944012684
0,546,-0.0452872837538
0,548,-0.0480031813107
0,550,-0.0513340388985
0,551,-0.0416199568542
0,552,-0.050963627215
0,554,-0.0494676577688
0,557,-0.0511750831808
0,558,-0.0492169934995
0,559,-0.0488813434156
0,561,-0.0479671950558
0,563,-0.0496547228637
0,564,-0.0510572278172
0,566,-0.0473990990984
0,567,-0.048485712371
0,568,-0.0523077939874
0,570,-0.0435974949896
0,571,-0.0361603413891
0,572,-0.0523558146128
0,573,-0.0304502812524
0,581,-0.0500100125394
0,584,-0.0508675124374
0,585,-0.0413184839733
0,586,-0.0516641471297
0,587,-0.0507513784959
0,589,-0.0495606232058
0,590,-0.052542410049
0,592,-0.0447532390519
0,595,-0.0373046751183
0,596,-0.0525804256401
0,597,-0.0511607872723
0,598,-0.0454322437294
0,599,-0.0251198943312
0,600,-0.0528523149664
0,601,-0.049157660195
0,603,-0.039926324462
0,605,449.975933024
0,606,-0.0487204832256
0,607,-0.0493874016825
0,608,-0.0405536727319
