,code,grade
0,2768,-0.0389955220719
0,2769,-0.0484694577376
0,2770,-0.0488813050083
0,2772,-0.0494866081232
0,2773,-0.0524788118797
0,2775,1.86316112272
0,2776,-0.0499448110041
0,2777,-0.0440871818969
0,2778,-0.0364215351541
0,2779,-6.03665998792
0,2781,-0.0263910006458
0,2782,-0.0126628730828
0,2783,-0.0418701311837
0,2785,-2.74875438746
0,2786,-0.0369540982632
0,2787,-0.0417452928344
0,2788,-0.0384265763973
0,2789,-0.0347569191084
0,2790,-0.0430945358875
0,2791,-0.0439012789627
0,2792,-0.0442843851179
0,2793,-0.039014492524
0,2795,-0.0345115669838
0,2796,-0.0301805270382
0,2797,-0.0372704960089
0,2798,-0.0243986713743
0,2799,-0.0393907522626
0,2800,-0.0384442196917
0,2802,16720546.2641
0,2803,-0.215292575124
0,2805,50825.8325473
0,2806,171341.842148
0,2808,-55234975.6908
0,2809,-1131.86991935
0,2810,-0.0500240026999
0,300002,-0.0480375261058
0,300003,-0.0528623113153
0,300004,-0.0525681120712
0,300005,-0.0508477332876
0,300006,-0.044304599901
0,300007,-0.0436081933555
0,300008,-0.0488695785164
0,300009,-0.0418844417619
0,300010,-0.0468463981377
0,300011,-0.0477594282775
0,300012,-0.0461452061688
0,300013,-0.0429572290342
0,300014,-0.0449017453294
0,300015,-0.0528897610776
0,300016,-0.0470492413807
