,code,grade
0,2702,-0.0428777007189
0,2703,188.636884619
0,2705,-0.0493633497535
0,2706,-0.0510047024851
0,2707,-0.0485709508426
0,2708,572709850.42
0,2709,-0.0375719810445
0,2711,-0.0288239968819
0,2712,-0.0396088653136
0,2713,-0.0451135645721
0,2714,-0.0487591024784
0,2715,-1.47757064037
0,2716,6.22234267614
0,2717,-0.0426256818901
0,2718,-0.0452431345087
0,2722,315.292308131
0,2723,-0.033366752723
0,2724,-0.039014792533
0,2726,-0.0433700910455
0,2727,-0.0488727028538
0,2728,-0.0127897776523
0,2729,22.4765491157
0,2730,0.230673313954
0,2731,-0.0385530398879
0,2732,-0.0444396254434
0,2733,-0.0448711181404
0,2734,-0.0410230067065
0,2736,-0.0533131837764
0,2737,-0.0499268666099
0,2738,-0.0354463285191
0,2739,-0.0519928908429
0,2740,-0.0368434385588
0,2741,-0.0482148527523
0,2742,-0.0390196978372
0,2743,4.72568074805
0,2746,-0.0472663986537
0,2747,-0.0438536993423
0,2748,152254.772288
0,2749,-0.901647011443
0,2750,-0.0524579891859
0,2751,-0.0272723870948
0,2756,-0.0477229430706
0,2757,-0.0402229982839
0,2758,-0.0587829629431
0,2760,300.663533099
0,2761,-0.0484131279198
0,2762,-0.0447543248066
0,2763,-0.0514824441853
0,2765,-0.0483931787396
0,2767,2.87303524206
