,code,grade
0,600070,-0.0522014231965
0,600072,-0.0510087975709
0,600073,-0.050607452201
0,600074,-0.0489732699854
0,600075,-0.0481991813252
0,600076,-0.0498476467888
0,600077,-0.0376942050335
0,600078,-0.0402088476449
0,600080,-0.0460625743646
0,600081,-0.0519573643388
0,600082,-0.0452187915159
0,600083,-0.0513252521648
0,600084,-0.045046006954
0,600085,-0.0525624315847
0,600086,-0.0504232988529
0,600090,-0.0540361696938
0,600093,-0.0424839891779
0,600094,-0.0504082703815
0,600095,-0.0498435246963
0,600096,-0.0532005158244
0,600097,-0.0401503766553
0,600098,-0.0501894407112
0,600099,-0.0525001345041
0,600100,-0.0501156956673
0,600101,-0.0474005930027
0,600103,-0.0496413264953
0,600104,-0.0532398257864
0,600105,-0.0467634384114
0,600106,-0.0515593876074
0,600107,-0.0523963730409
0,600108,-0.0483602334538
0,600109,-0.0520989921281
0,600111,-0.0532256809093
0,600112,-0.0434913524099
0,600113,-0.0409133867111
0,600114,-0.0537283485482
0,600115,-0.0542287059852
0,600116,-0.0532222372816
0,600117,-0.0514940807298
0,600118,-0.0526118837599
0,600119,-0.0439723992662
0,600120,-0.0467791530392
0,600121,-0.0519644990076
0,600122,-0.0513135078128
0,600123,-0.0500078503623
0,600125,-0.0504692263365
0,600126,-0.0336540060943
0,600127,-0.0469953343449
0,600128,-0.0385600219017
0,600129,-0.0497510014681
