date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,15.38,15.38,15.15,15.12,52941.5,-0.28,-1.81,15.782,16.382,16.98,54387.85,84817.77,77972.11,1.31
2016-09-13,15.67,15.79,15.45,15.26,79554.19,-0.22,-1.4,16.032,16.668,17.097,55187.63,88926.93,78081.83,1.97
2016-09-12,15.85,15.95,15.67,15.6,49292.86,-0.47,-2.91,16.27,16.855,17.182,52762.58,83585.84,77949.16,1.22
2016-09-09,16.48,16.54,16.16,16.08,56646.86,-0.32,-1.94,16.45,17.015,17.238,64771.77,85125.94,78528.81,1.4
2016-09-08,16.43,16.5,16.48,16.37,33503.83,0.08,0.49,16.658,17.18,17.256,103432.19,86923.02,78097.11,0.83
2016-09-07,16.65,16.65,16.4,16.37,56940.41,-0.24,-1.44,16.982,17.326,17.249,115247.7,90177.51,77904.26,1.41
2016-09-06,16.65,16.71,16.64,16.01,67428.93,0.08,0.48,17.304,17.478,17.265,122666.24,91193.6,77492.85,1.67
2016-09-05,16.99,17.13,16.57,16.42,109338.8,-0.66,-3.83,17.44,17.593,17.269,114409.1,93711.03,77800.25,2.71
2016-09-02,18.61,18.9,17.2,16.98,249948.98,-0.91,-5.03,17.58,17.631,17.242,105480.12,88479.66,73756.11,6.2
2016-09-01,17.88,18.25,18.1,17.72,92581.37,0.1,0.56,17.702,17.658,17.174,70413.86,76203.15,63236.53,2.3
2016-08-31,17.33,18.18,18.01,17.14,94033.11,0.68,3.92,17.67,17.577,17.082,65107.32,71126.44,60016.17,2.33
