date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,55.19,56.89,56.11,55.19,8353.32,0.1,0.18,57.228,58.69,60.819,9931.19,11258.49,17373.55,3.34
2016-09-13,56.58,56.76,56.01,55.83,9642.05,0.19,0.34,57.902,59.369,61.34,10609.07,13052.32,18652.35,3.86
2016-09-12,57.18,57.67,55.82,55.78,15105.67,-3.08,-5.23,58.76,59.843,61.873,11410.62,12903.79,19900.86,6.04
2016-09-09,59.29,59.49,58.9,58.8,8249.11,-0.4,-0.68,59.536,60.321,62.44,10096.96,12415.02,21218.23,3.3
2016-09-08,59.48,59.81,59.3,59.05,8305.78,-0.18,-0.3,59.752,60.577,62.785,11188.02,12876.5,22638.22,3.32
2016-09-07,60.4,60.61,59.48,59.2,11742.74,-0.82,-1.36,60.152,60.877,62.983,12585.79,13796.34,23730.85,4.7
2016-09-06,59.1,60.7,60.3,58.61,13649.82,0.6,1,60.836,61.195,63.271,15495.56,13975.45,25635.35,5.46
2016-09-05,60.04,60.98,59.7,59,8537.33,-0.28,-0.47,60.926,61.389,63.441,14396.96,14197.28,26886.75,3.41
2016-09-02,60.99,61.1,59.98,59.88,13704.45,-1.32,-2.15,61.106,61.59,63.594,14733.09,16574.63,28414.98,5.48
2016-09-01,62.98,63,61.3,61.18,15294.61,-1.6,-2.54,61.402,62.198,63.594,14564.97,19149.17,29065.38,6.12
2016-08-31,60.75,63.37,62.9,60.75,26291.61,2.15,3.54,61.602,62.947,63.618,15006.88,23488.61,29992.23,10.52
