date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,18.75,18.75,18.23,18.13,59968.06,-0.62,-3.29,18.356,17.961,17.104,102218.5,101785.71,87643.79,2.77
2016-09-13,18.63,19.36,18.85,18.37,118051.04,0.16,0.86,18.264,17.857,16.997,100958.78,110149.92,86215.58,5.45
2016-09-12,17.88,19.17,18.68,17.72,194917.88,0.42,2.3,18.052,17.664,16.863,92340.71,116917.04,82479.68,8.99
2016-09-09,17.66,18.68,18.27,17.6,93357.23,0.51,2.87,17.796,17.426,16.732,78122.1,103102.77,77882.4,4.31
2016-09-08,17.72,17.92,17.75,17.42,44798.29,-0.02,-0.11,17.68,17.209,16.616,86998.37,97118.89,76732.25,2.07
2016-09-07,17.68,17.96,17.77,17.53,53669.48,0,0,17.566,17.054,16.495,101352.92,98770.43,76924.3,2.48
2016-09-06,17.44,17.82,17.79,17.26,74960.69,0.37,2.12,17.45,16.872,16.392,119341.05,96444.69,75256.85,3.46
2016-09-05,17.9,17.98,17.4,17.36,123824.82,-0.29,-1.64,17.276,16.673,16.29,141493.37,94157.53,72916.42,5.71
2016-09-02,17.1,17.76,17.69,16.93,137738.56,0.51,2.97,17.056,16.505,16.202,128083.45,87366.71,69524.34,6.36
2016-09-01,17.28,17.67,17.18,17.1,116571.04,-0.02,-0.12,16.738,16.349,16.109,107239.41,80833.26,64806.86,5.38
2016-08-31,16.99,17.45,17.19,16.91,143610.16,0.28,1.66,16.542,16.247,16.055,96187.94,73501.88,60835.07,6.63
