date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,70.95,72.24,72.1,70.33,16183.95,0.51,0.71,72.558,76.001,79.847,20128.47,28903.7,44635.59,8.09
2016-09-13,71.48,72.5,71.59,70.37,16127.22,0.79,1.12,73.436,76.874,79.522,22602.51,31847.58,43927.74,8.06
2016-09-12,70,71.7,70.79,69.71,17435.59,-1.79,-2.47,74.938,77.765,78.924,24661.4,33532.53,43138.97,8.72
2016-09-09,75,75.75,72.6,72.52,28210.7,-3.06,-4.04,76.332,78.65,78.095,29047.26,37094.94,42288.19,14.11
2016-09-08,76.22,77.4,75.71,74.78,22684.88,-0.75,-0.98,78.21,79.863,76.929,30558.52,42636.47,40908.69,11.34
2016-09-07,78.61,79.08,76.49,76.2,28554.17,-2.6,-3.29,79.444,81.522,75.383,37678.92,49772.65,39788.24,14.28
2016-09-06,77.1,79.65,79.1,77.03,26421.64,1.41,1.81,80.312,82.786,73.595,41092.65,54440.9,38367.8,13.21
2016-09-05,82.73,82.96,77.76,76.81,39364.91,-4.23,-5.16,80.592,83.973,71.492,42403.66,63547.8,37050.22,19.68
2016-09-02,80.44,83.55,81.99,79.98,35767,0.04,0.05,80.968,84.928,69.287,45142.62,69542.8,35087.69,17.88
2016-09-01,79.88,86.08,81.88,79.57,58286.9,1.06,1.31,81.516,84.666,66.717,54714.42,66017.6,33309.39,29.14
2016-08-31,80.39,82.3,80.83,76.2,45622.81,0.45,0.56,83.6,83.693,64.014,61866.37,60367.48,30400.64,22.81
