date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,6.02,6.04,6.03,5.93,63734.76,-0.02,-0.33,6.116,6.107,6.046,138990.2,178946.25,192801.01,0.39
2016-09-13,6.02,6.07,6.04,6,71245.3,0.02,0.33,6.148,6.11,6.033,198680.57,185391.46,193919.22,0.44
2016-09-12,6.06,6.12,6.02,5.96,199196.91,-0.16,-2.59,6.192,6.112,6.018,250806.23,201703.79,196503.89,1.23
2016-09-09,6.3,6.36,6.18,6.17,152983.88,-0.13,-2.06,6.202,6.129,6.002,238232.34,208457.55,194690.03,0.94
2016-09-08,6.21,6.32,6.31,6.16,207790.16,0.13,2.1,6.166,6.137,5.973,229748.64,238130.85,189523.72,1.28
2016-09-07,6.27,6.5,6.19,6.16,362186.59,-0.08,-1.28,6.098,6.108,5.934,218902.29,242879.08,183256.69,2.24
2016-09-06,6.06,6.3,6.26,6.04,331873.62,0.18,2.96,6.072,6.083,5.904,172102.36,218132.58,169345.52,2.05
2016-09-05,6.02,6.13,6.07,6,136327.47,0.06,1,6.032,6.051,5.874,152601.35,204361.83,155809.09,0.84
2016-09-02,5.93,6.05,6,5.93,110565.35,0.03,0.5,6.056,6.022,5.853,178682.76,202741.25,153111.12,0.68
2016-09-01,6.03,6.09,5.97,5.95,153558.41,-0.09,-1.49,6.108,6.011,5.831,246513.06,212494.16,150121.41,0.95
2016-08-31,6.05,6.16,6.06,6.02,128186.93,0.01,0.17,6.118,5.985,5.811,266855.87,206655.78,144672.93,0.79
