date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,5.63,5.91,5.91,5.61,73811.36,0.28,4.97,5.762,5.87,5.823,70396.41,60144.15,67078.09,1.2
2016-09-13,5.65,5.72,5.63,5.6,54238.95,0.04,0.72,5.746,5.881,5.797,72189.93,58118.64,67569.89,0.88
2016-09-12,5.76,5.8,5.6,5.59,101320.33,-0.28,-4.76,5.818,5.925,5.785,70397.09,58997.47,66429.66,1.64
2016-09-09,5.76,5.95,5.87,5.75,57803.44,0.07,1.21,5.912,5.957,5.774,58001.42,54576.13,62717.06,0.94
2016-09-08,5.82,5.87,5.8,5.72,64807.95,-0.03,-0.52,5.94,5.954,5.75,52299.22,54765.51,60802.64,1.05
2016-09-07,6,6.01,5.83,5.8,82779,-0.16,-2.67,5.978,5.954,5.728,49891.89,58906.27,58450.64,1.34
2016-09-06,6.09,6.09,5.99,5.95,45274.73,-0.08,-1.32,6.016,5.952,5.706,44047.35,59978.11,55743.6,0.73
2016-09-05,6.03,6.17,6.07,6.03,39342,0.06,1,6.032,5.925,5.677,47597.85,64985.22,54798.05,0.64
2016-09-02,5.97,6.03,6.01,5.96,29292.43,0.02,0.33,6.002,5.89,5.646,51150.85,68626.74,54014.12,0.48
2016-09-01,6.03,6.06,5.99,5.96,52771.3,-0.02,-0.33,5.968,5.835,5.616,57231.79,69899.29,53680.45,0.86
2016-08-31,6.1,6.12,6.02,5.97,53556.3,-0.04,-0.66,5.93,5.776,5.588,67920.65,74012.04,52157.38,0.87
