date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,8.78,8.83,8.61,8.6,174861.92,-0.29,-3.26,8.83,8.674,8.306,307462.87,340887.33,270352.46,4.29
2016-09-13,8.85,9.05,8.9,8.75,210900.81,0.09,1.02,8.968,8.647,8.262,445389.53,348043.11,265884.28,5.17
2016-09-12,8.7,9.06,8.81,8.6,359228.5,-0.01,-0.11,8.91,8.575,8.205,481014.5,351464.4,260466.25,8.81
2016-09-09,8.97,9.06,8.82,8.76,284112.91,-0.19,-2.11,8.794,8.526,8.146,444016.27,351954.2,247632.11,6.96
2016-09-08,9.11,9.15,9.01,8.83,508210.22,-0.29,-3.12,8.652,8.443,8.081,423763.11,351908.87,235877.44,12.46
2016-09-07,8.5,9.47,9.3,8.46,864495.19,0.69,8.01,8.518,8.309,8.004,374311.78,314224.06,213059.9,21.19
2016-09-06,8.23,8.82,8.61,8.02,389025.69,0.38,4.62,8.326,8.167,7.918,250696.7,255793.08,173188.39,9.54
2016-09-05,8.18,8.44,8.23,8.13,174237.34,0.12,1.48,8.24,8.083,7.868,221914.3,228764.5,157347.04,4.27
2016-09-02,8.23,8.33,8.11,8.05,182847.12,-0.23,-2.76,8.258,8.033,7.835,259892.13,220827.17,151861.98,4.48
2016-09-01,8.28,8.55,8.34,8.27,260953.58,0,0,8.234,7.996,7.805,280054.63,215842.02,145701.39,6.4
2016-08-31,8.18,8.45,8.34,8.13,246419.78,0.16,1.96,8.1,7.938,7.769,254136.33,199817.6,137445.15,6.04
