date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,10.72,11.01,10.95,10.61,103948.29,0.15,1.39,10.948,11.014,11.048,112000.78,104321.69,117825.57,2.88
2016-09-13,10.86,10.88,10.8,10.6,90056.6,0.01,0.09,10.994,11.043,11.054,112966.9,104132.46,119076.08,2.49
2016-09-12,10.7,10.91,10.79,10.62,149505.12,-0.17,-1.55,11.084,11.104,11.067,116953.51,110743.12,121124.51,4.14
2016-09-09,11.24,11.29,10.96,10.96,125808.44,-0.28,-2.49,11.124,11.153,11.08,100513.09,108377.87,125044.91,3.48
2016-09-08,11.14,11.31,11.24,11.14,90685.46,0.06,0.54,11.118,11.174,11.082,93037.45,121686.79,126855.84,2.51
2016-09-07,11.28,11.36,11.18,11.16,108778.88,-0.07,-0.62,11.08,11.163,11.066,96642.59,127467.62,130670.57,3.01
2016-09-06,10.98,11.26,11.25,10.91,109989.66,0.26,2.37,11.092,11.142,11.064,95298.01,126359.31,134661.22,3.05
2016-09-05,10.97,11.04,10.99,10.9,67303.03,0.06,0.55,11.124,11.099,11.064,104532.73,123939.5,144577.59,1.86
2016-09-02,11.02,11.06,10.93,10.84,88430.21,-0.12,-1.09,11.182,11.09,11.081,116242.65,127261.84,150307.33,2.45
2016-09-01,11.2,11.3,11.05,11,108711.16,-0.19,-1.69,11.23,11.094,11.089,150336.13,130604.6,154905.19,3.01
2016-08-31,11.4,11.45,11.24,11.18,102056,-0.17,-1.49,11.246,11.081,11.088,158292.64,131329.45,163317.2,2.83
