date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,47.09,47.95,47.3,46.34,8913.38,0.01,0.02,48.06,48.714,50.576,10717.91,13172.34,28896.62,4
2016-09-13,47.46,47.68,47.29,46.88,8684.99,0.22,0.47,48.504,48.962,50.818,12182.84,15361.53,29716.46,3.89
2016-09-12,47,48.3,47.07,46.92,15822.92,-2.05,-4.17,49.042,49.314,51.001,13628.22,16842.18,30704,7.1
2016-09-09,49.64,50.16,49.12,49,11085.89,-0.4,-0.81,49.452,49.707,51.191,13111.87,21480.29,31373.68,4.97
2016-09-08,49.6,49.97,49.52,49.21,9082.37,0,0,49.392,50.298,51.128,14063.67,26441.61,31447.68,4.07
2016-09-07,50.2,50.4,49.52,49.4,16238.04,-0.46,-0.92,49.368,50.732,50.997,15626.76,30026.15,31830.77,7.28
2016-09-06,49.12,50.1,49.98,48.22,15911.86,0.86,1.75,49.42,51.069,50.949,18540.22,32738.28,32051.96,7.14
2016-09-05,49.3,49.81,49.12,48.8,13241.2,0.3,0.61,49.586,51.541,50.857,20056.14,37931.63,32389.31,5.94
2016-09-02,49.3,49.78,48.82,48.5,15844.86,-0.58,-1.17,49.962,52.149,50.751,29848.71,42104.21,32297.37,7.11
2016-09-01,49.51,50.25,49.4,49.17,16897.86,-0.38,-0.76,51.204,52.285,50.648,38819.56,44177.09,32244.38,7.58
2016-08-31,50.89,51.15,49.78,48.5,30805.31,-1.03,-2.03,52.096,52.437,50.542,44425.54,44620.91,32127.54,13.81
