date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,23.67,23.85,23.81,23.5,17203.76,0,0,23.936,23.954,24.118,17170.18,17716.86,21884.43,1.57
2016-09-13,23.78,23.95,23.83,23.66,9682.17,0.09,0.38,23.988,23.99,24.143,17382.12,18669.93,22749.8,0.88
2016-09-12,23.7,24.08,23.74,23.7,22433.1,-0.44,-1.82,24.042,24.063,24.16,19319.56,20849.52,24613.57,2.05
2016-09-09,24.09,24.52,24.18,24.05,22496.02,0.07,0.29,24.08,24.149,24.179,17830.97,21596.73,26692.53,2.05
2016-09-08,23.98,24.15,24.12,23.98,14035.84,0.05,0.21,24.016,24.208,24.162,16641.6,25180.88,26060.06,1.28
2016-09-07,24.14,24.14,24.07,23.98,18263.47,-0.04,-0.17,23.972,24.186,24.139,18263.53,25687.2,25912.93,1.67
2016-09-06,24,24.12,24.1,23.8,19369.36,0.17,0.71,23.992,24.202,24.13,19957.73,26305.36,26502.46,1.77
2016-09-05,23.88,24.06,23.93,23.7,14990.15,0.1,0.42,24.084,24.197,24.138,22379.48,25460.85,26492.51,1.37
2016-09-02,23.9,23.98,23.86,23.67,16549.18,-0.04,-0.17,24.218,24.205,24.145,25362.49,25570.04,26478.3,1.51
2016-09-01,24.22,24.3,23.9,23.88,22145.51,-0.21,-0.87,24.4,24.245,24.136,33720.16,25967.12,26290.84,2.02
2016-08-31,24.58,24.79,24.17,24.01,26734.47,-0.39,-1.59,24.4,24.282,24.132,33110.87,26052,26227.54,2.44
