date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,38.75,39,38.24,38.03,17134.24,-0.9,-2.3,39.864,41.159,41.456,26450.37,36707.61,49964.84,5.19
2016-09-13,39.13,39.35,39.14,38.38,19617.05,0.44,1.14,40.84,41.743,41.539,35218.65,43720.61,50509.35,5.94
2016-09-12,39.25,39.85,38.7,38.68,30175.69,-2.21,-5.4,41.654,42.121,41.572,40506.61,51056.16,50916.67,9.14
2016-09-09,42.28,42.9,40.91,40.7,35055.51,-1.42,-3.35,42.294,42.863,41.622,40170.66,63659.45,51092.31,10.62
2016-09-08,42.9,42.9,42.33,42.01,30269.37,-0.79,-1.83,42.52,43.549,41.538,41283.03,70926.06,50912.27,9.17
2016-09-07,42.97,44.84,43.12,42.52,60975.63,-0.09,-0.21,42.454,43.659,41.421,46964.85,77285.24,52380.49,18.48
2016-09-06,41.88,43.36,43.21,41.3,46056.84,1.31,3.13,42.646,43.295,41.269,52222.58,73960.59,51123.21,13.96
2016-09-05,42.51,42.74,41.9,41.52,28495.94,-0.14,-0.33,42.588,42.788,41.059,61605.71,70280.87,49440.34,8.64
2016-09-02,41.51,43.18,42.04,41.26,40617.35,0.04,0.1,43.432,42.387,40.913,87148.25,68937.94,49033.85,12.31
2016-09-01,43.36,43.64,42,42,58678.51,-2.08,-4.72,44.578,42.073,40.703,100569.09,66224.65,47559.48,17.78
2016-08-31,42.5,44.08,44.08,41.58,87264.24,1.16,2.7,44.864,41.753,40.513,107605.63,63222.06,45204.25,26.44
