date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,3.86,3.98,3.9,3.84,516815.06,0.03,0.78,3.888,3.879,3.894,350009.9,291353.7,294785.51,1.83
2016-09-13,3.85,3.88,3.88,3.84,245120.7,0.02,0.52,3.886,3.876,3.9,300152.79,258610.12,294298.17,0.87
2016-09-12,3.83,3.87,3.85,3.81,368823.47,-0.06,-1.53,3.888,3.877,3.908,298689.07,262232.07,327156.06,1.31
2016-09-09,3.9,4,3.9,3.9,430656.75,0,0,3.89,3.879,3.912,265623.8,245035.47,334479.26,1.53
2016-09-08,3.89,3.92,3.91,3.88,188633.5,0.02,0.51,3.88,3.875,3.911,224211.91,223151.34,327977.03,0.67
2016-09-07,3.88,3.92,3.89,3.87,267529.53,0.01,0.26,3.87,3.871,3.908,232697.5,238560.24,333613.28,0.95
2016-09-06,3.86,3.9,3.89,3.83,237802.12,0.02,0.52,3.866,3.873,3.907,217067.44,231870.08,331779.79,0.84
2016-09-05,3.85,3.88,3.86,3.84,203497.09,0,0,3.866,3.877,3.906,225775.06,233921.21,332194.36,0.72
2016-09-02,3.85,3.87,3.85,3.82,223597.3,-0.02,-0.52,3.868,3.884,3.906,224447.13,252009.03,332590.93,0.79
2016-09-01,3.86,3.88,3.86,3.83,231061.47,-0.02,-0.52,3.87,3.898,3.905,222090.76,285590.63,334180.63,0.82
2016-08-31,3.89,3.9,3.87,3.85,189379.23,-0.02,-0.51,3.872,3.909,3.907,244422.98,298217.33,343948.84,0.67
