date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,6.31,6.33,6.31,6.24,201645.11,-0.01,-0.16,6.392,6.465,6.589,325646.56,337000.07,337597.25,0.24
2016-09-13,6.35,6.35,6.32,6.27,193259.75,-0.04,-0.63,6.432,6.485,6.618,352980.74,360058.22,354759.61,0.23
2016-09-12,6.39,6.39,6.36,6.21,592282.31,-0.08,-1.24,6.47,6.51,6.649,392871.39,401889.03,376038.77,0.7
2016-09-09,6.5,6.51,6.44,6.43,363493.72,-0.08,-1.23,6.504,6.543,6.678,362562.55,362913.17,393495.39,0.43
2016-09-08,6.5,6.56,6.53,6.47,277551.91,0.02,0.31,6.54,6.569,6.697,356068.63,359327.03,392104.97,0.33
2016-09-07,6.52,6.52,6.51,6.48,338316,0,0,6.538,6.586,6.708,348353.59,358048.89,395055.04,0.4
2016-09-06,6.52,6.52,6.51,6.42,392713.03,-0.02,-0.31,6.538,6.609,6.724,367135.7,344881.72,392235.13,0.46
2016-09-05,6.62,6.63,6.53,6.49,440738.09,-0.09,-1.36,6.55,6.634,6.741,410906.66,329260.27,393004.35,0.52
2016-09-02,6.54,6.62,6.62,6.5,331024.12,0.1,1.53,6.582,6.659,6.758,363263.79,308442.85,394166.32,0.39
2016-09-01,6.51,6.57,6.52,6.51,238976.69,0.01,0.15,6.598,6.677,6.771,362585.43,319371.77,399560.79,0.28
2016-08-31,6.56,6.57,6.51,6.46,432226.59,-0.06,-0.91,6.634,6.712,6.792,367744.2,338194.43,411270.39,0.51
