date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,9,9.22,9.11,8.92,88192.11,0.03,0.33,9.276,9.29,9.327,159319.03,168173.93,160875.22,0.95
2016-09-13,9.22,9.29,9.08,8.91,153181.58,-0.07,-0.77,9.342,9.317,9.333,192639.56,168480.23,171733.15,1.64
2016-09-12,9.39,9.46,9.15,9.14,185252.67,-0.44,-4.59,9.44,9.359,9.319,210825.66,163650.97,169706,1.99
2016-09-09,9.46,9.73,9.59,9.26,257642.41,0.14,1.48,9.452,9.386,9.301,193734,155419.16,167687.37,2.77
2016-09-08,9.4,9.66,9.45,9.37,112326.39,0.01,0.11,9.376,9.364,9.254,171574.39,140794.63,159756.88,1.21
2016-09-07,9.55,9.88,9.44,9.4,254794.73,-0.13,-1.36,9.304,9.359,9.216,177028.82,143118.71,159787.96,2.74
2016-09-06,9.26,9.64,9.57,9.11,244112.12,0.36,3.91,9.292,9.343,9.195,144320.91,130207.47,155059.34,2.62
2016-09-05,9.15,9.32,9.21,9.13,99794.34,0,0,9.278,9.331,9.169,116476.27,120156.26,152308.36,1.07
2016-09-02,9.01,9.22,9.21,8.85,146844.36,0.12,1.32,9.32,9.362,9.139,117104.33,134969.45,150995,1.58
2016-09-01,9.4,9.46,9.09,9.06,139598.56,-0.29,-3.09,9.352,9.37,9.106,110014.87,145415.86,149034.9,1.5
2016-08-31,9.45,9.49,9.38,9.35,91255.16,-0.12,-1.26,9.414,9.363,9.08,109208.6,153576.51,149812.73,0.98
