date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,8.07,8.14,8.09,8.03,89461.82,-0.05,-0.61,8.29,8.418,8.564,138286.49,141757.91,165912.15,0.66
2016-09-13,8.19,8.23,8.14,8.09,98719.46,0.02,0.25,8.396,8.462,8.615,167589.7,150746.96,175564.51,0.73
2016-09-12,8.44,8.44,8.12,8.12,242161.19,-0.42,-4.92,8.488,8.508,8.659,181814.21,154420.11,188273.49,1.79
2016-09-09,8.61,8.69,8.54,8.54,140570.58,-0.02,-0.23,8.568,8.567,8.71,153895.84,145079.55,206565.94,1.04
2016-09-08,8.62,8.63,8.56,8.53,120519.42,-0.06,-0.7,8.556,8.578,8.721,147581.51,143069.95,215297.96,0.89
2016-09-07,8.59,8.76,8.62,8.56,235977.84,0.02,0.23,8.546,8.58,8.726,145229.32,152185.95,235860.54,1.74
2016-09-06,8.52,8.61,8.6,8.38,169842,0.08,0.94,8.528,8.597,8.723,133904.23,147726.57,237389.19,1.25
2016-09-05,8.51,8.61,8.52,8.48,102569.34,0.04,0.47,8.528,8.61,8.725,127026.01,144913.78,242995.25,0.76
2016-09-02,8.5,8.56,8.48,8.45,108998.97,-0.03,-0.35,8.566,8.627,8.725,136263.26,154154.96,252300.38,0.81
2016-09-01,8.52,8.59,8.51,8.46,108758.45,-0.02,-0.23,8.6,8.662,8.736,138558.38,172167.79,261367.63,0.8
2016-08-31,8.58,8.59,8.53,8.42,179352.39,-0.07,-0.81,8.614,8.71,8.748,159142.58,190066.39,271396.3,1.33
