date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,17.65,18.09,17.71,17.63,19040.41,-0.16,-0.9,18.072,18.398,18.64,24411,28557.53,39638.93,0.66
2016-09-13,17.79,17.95,17.87,17.74,21994.02,0.11,0.62,18.292,18.519,18.687,27862.89,30362.44,41272.9,0.77
2016-09-12,18,18.18,17.76,17.75,29879.25,-0.55,-3,18.48,18.657,18.716,31845.6,31846.05,42320.07,1.04
2016-09-09,18.63,18.78,18.31,18.31,25833.2,-0.4,-2.14,18.63,18.828,18.753,31515.19,36328.12,43072.29,0.9
2016-09-08,18.68,18.81,18.71,18.54,25308.11,-0.1,-0.53,18.722,18.946,18.755,31876.55,44755.1,43547.39,0.88
2016-09-07,18.9,19.16,18.81,18.72,36299.85,0,0,18.724,18.936,18.734,32704.07,45808.78,44572.24,1.27
2016-09-06,18.52,18.87,18.81,18.32,41907.57,0.3,1.62,18.746,18.923,18.724,32862,47782.41,46788.78,1.46
2016-09-05,18.62,18.89,18.51,18.45,28227.21,-0.26,-1.39,18.834,18.94,18.699,31846.51,50435.42,48827.91,0.98
2016-09-02,18.72,18.95,18.77,18.5,27640,0.05,0.27,19.026,18.898,18.658,41141.04,50336.37,48530.42,0.96
2016-09-01,18.88,19.04,18.72,18.71,29445.7,-0.2,-1.06,19.17,18.884,18.583,57633.66,50092.86,48196.79,1.03
2016-08-31,19.29,19.35,18.92,18.81,37089.51,-0.33,-1.71,19.148,18.881,18.506,58913.5,50720.32,47461.8,1.29
