date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,28.45,28.79,28.6,28.31,16949.89,0,0,28.77,28.626,28.62,27415.52,28709.21,28196.58,1.09
2016-09-13,28.4,28.69,28.6,28.2,24452.33,0.23,0.81,28.796,28.6,28.658,30371.27,29907.85,29233.96,1.57
2016-09-12,28.28,29.06,28.37,28.21,26513.22,-0.73,-2.51,28.814,28.598,28.685,31779.61,30746.03,30611.52,1.7
2016-09-09,29.19,29.25,29.1,28.9,24558.79,-0.08,-0.27,28.856,28.623,28.725,33907.95,29997.01,31892.61,1.57
2016-09-08,28.56,29.3,29.18,28.56,44603.39,0.45,1.57,28.684,28.573,28.692,34316,29860.96,32465.52,2.86
2016-09-07,28.69,29,28.73,28.52,31728.62,0.04,0.14,28.482,28.483,28.655,30002.89,28444.63,32196.63,2.03
2016-09-06,28.61,28.88,28.69,28.13,31494.02,0.11,0.39,28.404,28.478,28.678,29444.43,27417.65,32720,2.02
2016-09-05,28.24,28.8,28.58,28.24,37154.93,0.34,1.2,28.382,28.449,28.703,29712.45,26286.58,34243.01,2.38
2016-09-02,28.16,28.39,28.24,28,26599.02,0.07,0.25,28.39,28.442,28.69,26086.08,25697.25,34371.95,1.71
2016-09-01,28.5,28.51,28.17,28.16,23037.84,-0.17,-0.6,28.462,28.526,28.694,25405.92,25913.76,35093.69,1.48
2016-08-31,28.5,28.7,28.34,28.11,28936.34,-0.24,-0.84,28.484,28.614,28.731,26886.38,27683.96,36320.22,1.85
