date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,18.22,18.34,18.06,18.01,77466.24,-0.28,-1.53,18.474,18.464,18.125,124153.19,167103.59,147079.39,0.73
2016-09-13,18.32,18.47,18.34,18.21,95557.26,0.15,0.82,18.64,18.478,18.113,175836.4,169434.34,147893.96,0.9
2016-09-12,18.25,18.62,18.19,18.13,156228.66,-0.46,-2.47,18.8,18.454,18.085,231380.56,177023.41,148618.54,1.47
2016-09-09,19.1,19.27,18.65,18.62,139919.83,-0.48,-2.51,18.792,18.468,18.056,226436.25,193194.99,146888.83,1.31
2016-09-08,18.89,19.13,19.13,18.71,151593.94,0.24,1.27,18.66,18.353,17.987,219056.29,187410.5,144203.82,1.42
2016-09-07,19.11,19.57,18.89,18.85,335882.31,-0.25,-1.31,18.454,18.175,17.895,210053.99,181992.08,140353.55,3.15
2016-09-06,18.17,19.37,19.14,18.01,373278.06,0.99,5.46,18.316,18.052,17.831,163032.27,158302.82,129721.2,3.5
2016-09-05,18.07,18.45,18.15,17.95,131507.12,0.16,0.89,18.108,17.908,17.774,122666.27,128964.52,120820.86,1.23
2016-09-02,18.09,18.34,17.99,17.86,103020.02,-0.11,-0.61,18.144,17.861,17.743,159953.72,131584.4,117939.11,0.97
2016-09-01,18.23,18.36,18.1,18.08,106582.43,-0.1,-0.55,18.046,17.837,17.716,155764.72,129622.4,117231.01,1
2016-08-31,18.13,18.25,18.2,17.92,100773.74,0.1,0.55,17.896,17.786,17.68,153930.17,127055.2,115410.54,0.95
