date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,12.15,13.3,12.8,12.09,82062.63,0.61,5,12.484,12.511,12.528,58022.03,54747.79,58020.76,2.13
2016-09-13,12.2,12.28,12.19,12.13,31977.47,0.05,0.41,12.452,12.492,12.532,55178.26,50703.9,57468.34,0.83
2016-09-12,12.24,12.36,12.14,12.11,71882.85,-0.43,-3.42,12.542,12.533,12.565,59414.47,52463.33,60047.03,1.86
2016-09-09,12.74,12.76,12.57,12.57,55374.44,-0.15,-1.18,12.602,12.587,12.595,52682.02,53573.85,61740.94,1.44
2016-09-08,12.64,12.75,12.72,12.6,48812.76,0.08,0.63,12.578,12.567,12.59,51431.46,52624.84,60917.57,1.27
2016-09-07,12.66,12.74,12.64,12.61,67843.8,0,0,12.538,12.525,12.568,51473.56,54972.83,60837.76,1.76
2016-09-06,12.47,12.65,12.64,12.35,53158.48,0.2,1.61,12.532,12.512,12.561,46229.53,52144.79,59900.53,1.38
2016-09-05,12.44,12.56,12.44,12.41,38220.62,-0.01,-0.08,12.524,12.497,12.561,45512.2,51142.02,62671.15,0.99
2016-09-02,12.5,12.54,12.45,12.3,49121.64,-0.07,-0.56,12.572,12.497,12.556,54465.68,54051.79,62983.14,1.27
2016-09-01,12.61,12.68,12.52,12.51,49023.24,-0.09,-0.71,12.556,12.523,12.545,53818.22,54914.44,62809.05,1.27
2016-08-31,12.68,12.69,12.61,12.56,41623.69,0.01,0.08,12.512,12.545,12.534,58472.11,61293.73,62667.83,1.08
