date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,112.5,114.59,112.11,112,8514.88,-1.44,-1.27,114.918,117.59,121.621,11213.28,14502.51,19697.37,5.11
2016-09-13,114.65,115,113.55,113.2,7742.47,0.16,0.14,116.296,119.237,122.54,12969.64,15974.41,21025.24,4.64
2016-09-12,114,116.48,113.39,113.1,13074.86,-4.46,-3.78,117.626,120.655,123.241,14653.99,17148.18,22570.73,7.84
2016-09-09,118.2,122,117.85,115.5,16881.32,0.16,0.14,118.344,121.786,123.735,15492.67,17971.8,23727.93,10.13
2016-09-08,118.8,119.9,117.69,117.03,9852.86,-1.31,-1.1,119.09,122.841,123.8,15474.31,19819.02,24552.17,5.91
2016-09-07,120,123.2,119,118.51,17296.69,-1.2,-1,120.262,124.123,123.946,17791.73,22966.69,25786.1,10.38
2016-09-06,116.98,121.18,120.2,115.4,16164.2,3.22,2.75,122.178,124.413,124.075,18979.17,22780.17,26474.65,9.7
2016-09-05,122.49,122.8,116.98,116.98,17268.26,-4.6,-3.78,123.684,124.703,124.115,19642.38,23309.67,27515.26,10.36
2016-09-02,122,124.43,121.58,120.8,16789.53,-1.97,-1.59,125.228,124.861,124.018,20450.93,23786.46,27663.34,10.07
2016-09-01,128.8,128.8,123.55,122.97,21439.99,-5.03,-3.91,126.592,125.274,123.649,24163.73,24042.54,27828.01,12.86
2016-08-31,127.55,129.8,128.58,123.5,23233.89,0.85,0.67,127.984,125.652,123.373,28141.64,24892.23,27973.22,13.94
