date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,34.12,35.18,34.1,33.7,49386.73,-1.28,-3.62,34.67,32.839,31.993,76096.75,61029.61,51901.17,5.73
2016-09-13,35.2,35.83,35.38,34.59,49016.28,-0.14,-0.39,34.23,32.492,31.86,75614.63,59947.96,52126.85,5.68
2016-09-12,34.4,35.95,35.52,33.5,92928.27,0.66,1.89,33.594,32.103,31.639,81165.64,61471.66,53860.28,10.78
2016-09-09,33.9,35.96,34.86,33.6,87356.99,1.37,4.09,32.688,31.701,31.444,72967.86,56871.95,54984.21,10.13
2016-09-08,31.62,34.8,33.49,31.62,101795.46,1.59,4.98,31.73,31.285,31.214,60543.33,50393.33,55714.11,11.8
2016-09-07,31.9,32.36,31.9,31.52,46976.13,-0.3,-0.93,31.008,31.025,30.987,45962.47,43972.22,53111.99,5.45
2016-09-06,31.04,32.48,32.2,30.86,76771.36,1.21,3.9,30.754,30.91,30.818,44281.29,41549.76,52382.9,8.9
2016-09-05,30.08,31,30.99,29.91,51939.38,0.92,3.06,30.612,30.781,30.627,41777.68,36174.34,50437.37,6.02
2016-09-02,29.61,30.35,30.07,29.5,25234.31,0.19,0.64,30.714,30.811,30.48,40776.04,34792.9,49861.73,2.93
2016-09-01,30.52,30.69,29.88,29.88,28891.19,-0.75,-2.45,30.84,30.937,30.365,40243.33,38099.47,50761.16,3.35
2016-08-31,31.5,31.5,30.63,30.4,38570.2,-0.86,-2.73,31.042,31.147,30.272,41981.96,42772.73,51597.44,4.47
