date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,18.2,18.3,17.43,17.17,157867.83,-0.61,-3.38,16.884,16.464,15.678,141065.08,124707.97,89754.2,4.49
2016-09-13,16.5,18.04,18.04,16.43,229780.72,1.64,10,16.686,16.286,15.543,133117.18,124510.38,83144.12,6.53
2016-09-12,15.73,16.65,16.4,15.73,141922.31,0.33,2.05,16.418,15.952,15.376,119528.84,107813.22,73508.36,4.03
2016-09-09,16.58,16.6,16.07,15.85,100668.66,-0.41,-2.49,16.35,15.778,15.294,114589.5,97493.5,69340.24,2.86
2016-09-08,16.5,16.62,16.48,16.21,75085.88,0.04,0.24,16.216,15.658,15.22,104255.96,91626.62,65621.51,2.13
2016-09-07,16.75,17,16.44,16.4,118128.35,-0.26,-1.56,16.044,15.492,15.119,108350.86,87524.02,62987.07,3.36
2016-09-06,16.15,16.91,16.7,15.78,161839.02,0.64,3.98,15.886,15.316,15.025,115903.57,79052.13,59592.78,4.6
2016-09-05,15.42,16.41,16.06,15,117225.61,0.66,4.29,15.486,15.126,14.916,96097.6,65861.96,53954.28,3.33
2016-09-02,15.62,15.78,15.4,15.21,49000.95,-0.22,-1.41,15.206,15.009,14.816,80397.5,59595.77,50715.98,1.39
2016-09-01,15.51,15.83,15.62,15.47,95560.37,-0.03,-0.19,15.1,14.972,14.756,78997.27,60158.15,49557.27,2.72
2016-08-31,14.6,15.95,15.65,14.58,155891.88,0.95,6.46,14.94,14.892,14.694,66697.17,54800.42,46034.79,4.43
