date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,14.33,14.47,14.22,14.11,52190.5,-0.22,-1.52,14.564,14.616,14.552,66646,79545.3,79455.51,0.66
2016-09-13,14.59,14.65,14.44,14.4,57215.41,-0.03,-0.21,14.662,14.624,14.596,74298.35,78484.08,82659.35,0.72
2016-09-12,14.54,14.68,14.47,14.31,73262.18,-0.32,-2.16,14.756,14.606,14.633,79311.51,77548.65,91433.12,0.92
2016-09-09,14.89,15.15,14.79,14.75,77578.73,-0.1,-0.67,14.772,14.577,14.652,76406,75603.56,99779.24,0.97
2016-09-08,14.82,14.95,14.9,14.65,72983.19,0.18,1.22,14.692,14.538,14.628,75186.71,72394.11,102559.85,0.92
2016-09-07,15,15.07,14.71,14.69,90452.22,-0.2,-1.34,14.668,14.476,14.603,92444.59,73294.86,109632.34,1.14
2016-09-06,14.62,14.93,14.91,14.5,82281.23,0.37,2.54,14.586,14.459,14.582,82669.8,71454.72,113170.23,1.03
2016-09-05,14.41,14.7,14.55,14.3,58734.65,0.17,1.18,14.456,14.417,14.552,75785.79,71912.21,116091.97,0.74
2016-09-02,14.75,14.75,14.39,14.32,71482.24,-0.33,-2.24,14.382,14.425,14.543,74801.11,75093.98,126001.88,0.9
2016-09-01,14.45,15.06,14.78,14.34,159272.62,0.49,3.43,14.384,14.469,14.531,69601.51,76151.37,135803.41,2
2016-08-31,14.25,14.46,14.3,14.19,41578.28,0.04,0.28,14.284,14.488,14.487,54145.12,79365.72,137466.93,0.52
