date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,8.23,8.36,8.26,8.23,41410.49,-0.01,-0.12,8.422,8.529,8.546,61915.78,72672.48,63164.59,0.78
2016-09-13,8.32,8.37,8.27,8.23,53164.77,0.06,0.73,8.52,8.567,8.569,82156.52,74094.04,66215.03,1.01
2016-09-12,8.5,8.5,8.21,8.18,107557.28,-0.42,-4.87,8.606,8.597,8.582,88414.79,73652.42,66786.34,2.04
2016-09-09,8.73,8.74,8.63,8.63,50925.96,-0.11,-1.26,8.69,8.627,8.598,88009.05,66476.15,65798.67,0.97
2016-09-08,8.7,8.76,8.74,8.67,56520.38,-0.01,-0.11,8.67,8.613,8.585,85096.81,65519.56,65130.54,1.07
2016-09-07,8.8,8.84,8.75,8.71,142614.23,0.05,0.57,8.636,8.586,8.563,83429.19,64914.23,64344.77,2.7
2016-09-06,8.65,8.71,8.7,8.56,84456.11,0.07,0.81,8.614,8.568,8.545,66031.55,54095.61,59587.63,1.6
2016-09-05,8.53,8.72,8.63,8.44,105528.55,0.1,1.17,8.588,8.551,8.533,58890.05,49969.61,57817.16,2
2016-09-02,8.53,8.61,8.53,8.51,36364.76,-0.04,-0.47,8.564,8.541,8.519,44943.26,43527.27,55934.19,0.69
2016-09-01,8.64,8.68,8.57,8.57,48182.29,-0.07,-0.81,8.556,8.55,8.511,45942.32,46384.07,56271.14,0.91
2016-08-31,8.57,8.65,8.64,8.5,55626.04,0.07,0.82,8.536,8.562,8.508,46399.27,53656.7,56585.51,1.05
