date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,15.1,15.19,14.61,14.55,163985.27,-0.79,-5.13,15.202,14.527,14.063,256042.42,181434.26,129041.73,7.55
2016-09-13,15.32,15.72,15.4,14.8,222933.16,0.15,0.98,15.222,14.417,14.003,282931.25,169467.55,123830.13,10.27
2016-09-12,15.5,16.26,15.25,14.98,315342.62,-0.65,-4.09,14.894,14.235,13.908,251913.16,152274.34,116770.69,14.53
2016-09-09,14.68,16.3,15.9,14.65,358051.22,1.05,7.07,14.592,14.081,13.817,199351.09,128329.41,105519.92,16.49
2016-09-08,14.53,15.04,14.85,14.33,219899.83,0.14,0.95,14.152,13.873,13.68,141293.92,102235.02,90397.97,10.13
2016-09-07,13.77,15.1,14.71,13.66,298429.44,0.95,6.9,13.852,13.743,13.596,106826.1,87801.59,83316.53,13.75
2016-09-06,13.72,13.79,13.76,13.35,67842.68,0.02,0.15,13.612,13.609,13.521,56003.85,63663.54,71361.9,3.13
2016-09-05,13.7,13.8,13.74,13.61,52532.3,0.04,0.29,13.576,13.573,13.501,52635.52,63282.53,71250.35,2.42
2016-09-02,13.35,13.7,13.7,13.31,67765.37,0.35,2.62,13.57,13.551,13.479,57307.74,65763.12,72795.21,3.12
2016-09-01,13.5,13.58,13.35,13.33,47560.69,-0.16,-1.18,13.594,13.57,13.466,63176.12,70976.02,74789.36,2.19
2016-08-31,13.55,13.63,13.51,13.31,44318.22,-0.07,-0.52,13.634,13.599,13.462,68777.09,76649.21,75390.49,2.04
