date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,54.7,55.32,53.88,52.8,88448.68,-1.59,-2.87,54.896,52.876,39.393,113291.24,91382.3,45776.58,29.48
2016-09-13,57.95,58.8,55.47,54.15,122516.35,-2.35,-4.06,55.832,51.322,37.437,135263.65,82575.4,41355.7,40.84
2016-09-12,50.92,57.82,57.82,50.7,134653.05,5.26,10.01,55.964,49.26,35.335,140136.71,70354.9,35232.03,44.88
2016-09-09,53.8,53.98,52.56,51,99985.6,-2.19,-4,54.606,46.646,33.055,113417.19,56920.03,28500.23,33.33
2016-09-08,55.95,56.51,54.75,54.1,120852.51,-3.81,-6.51,53.372,44.27,30.982,93547.87,46948.17,23508.65,40.28
2016-09-07,56.8,60.8,58.56,55.8,198310.75,2.43,4.33,50.856,41.413,29.731,69473.37,34880.01,18385.29,66.1
2016-09-06,56.13,56.13,56.13,54.22,146881.66,5.1,9.99,46.812,37.937,28.129,29887.15,15058.34,8389.43,48.96
2016-09-05,51.03,51.03,51.03,51.03,1055.42,4.64,10,42.556,34.488,26.482,573.08,373.89,242.83,0.35
2016-09-02,46.39,46.39,46.39,46.39,639,4.22,10.01,38.686,31.352,24.948,422.88,274.06,192.04,0.21
2016-09-01,42.17,42.17,42.17,42.17,480,3.83,9.99,35.168,28.501,23.518,348.48,213.36,162.25,0.16
2016-08-31,38.34,38.34,38.34,38.34,379.66,3.49,10.01,31.97,25.909,22.186,286.65,170.86,139.55,0.13
