date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,57.9,58.4,58.23,57.2,16773.47,0.08,0.14,59.408,60.801,62.848,29410.14,33957.6,56228.56,0.83
2016-09-13,58.5,58.85,58.15,57.8,18869.3,0.24,0.41,60.164,61.478,63.182,31355.91,39955.51,59212.76,0.93
2016-09-12,58.23,59.24,57.91,57.85,29748.57,-2.09,-3.48,61.136,62.095,63.224,34583.67,41294.3,60320.65,1.47
2016-09-09,61.5,61.97,60,59.79,58717.76,-2.75,-4.38,61.882,62.705,63.27,35072.12,42243.25,61036.57,2.9
2016-09-08,61.95,63.08,62.75,61.8,22941.59,0.74,1.19,62.236,63.135,63.109,30413.05,41496.98,58852.99,1.13
2016-09-07,62.81,63.4,62.01,61.91,26502.34,-1,-1.59,62.194,63.432,62.787,38505.05,45512.19,58988.88,1.31
2016-09-06,61.43,63.45,63.01,61.43,35008.07,1.37,2.22,62.792,63.663,62.571,48555.1,49555.27,58826.99,1.73
2016-09-05,62,62.66,61.64,61.22,32190.84,-0.13,-0.21,63.054,63.732,62.338,48004.93,52546.82,59196.02,1.59
2016-09-02,62.4,63.58,61.77,61.4,35422.39,-0.77,-1.23,63.528,64.063,62.117,49414.38,57444.28,58652.17,1.75
2016-09-01,63.98,64.2,62.54,62.51,63401.62,-2.46,-3.79,64.034,64.681,61.865,52580.91,69926.01,57958.53,3.13
2016-08-31,64.8,66.39,65,64.5,76752.6,0.68,1.06,64.67,64.895,61.619,52519.32,78499.53,56179.12,3.79
