date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,41.58,41.68,41.4,41,15422.55,-0.4,-0.96,42.002,42.254,43.154,27414.58,29336.78,26889.11,0.4
2016-09-13,41,41.88,41.8,40.6,29174.96,0.95,2.33,42.292,42.482,43.381,32597.39,30377.01,28152.42,0.76
2016-09-12,41.9,41.98,40.85,40.35,39974.93,-1.91,-4.47,42.52,42.613,43.563,32544.95,29175.38,29010.71,1.04
2016-09-09,43.46,43.48,42.76,42.71,19847.89,-0.44,-1.02,42.75,42.837,43.809,28987.99,29176.46,29232.23,0.52
2016-09-08,42.84,43.46,43.2,42.76,32652.55,0.35,0.82,42.568,42.934,43.889,32762.75,28709.78,29661.83,0.85
2016-09-07,42.9,43.17,42.85,42.32,41336.63,-0.09,-0.21,42.506,43.014,43.938,31258.98,27391.14,29846.53,1.08
2016-09-06,42.19,42.96,42.94,41.5,28912.74,0.94,2.24,42.672,43.123,44.04,28156.64,25566.55,29653.48,0.75
2016-09-05,41.97,42.32,42,41.64,22190.12,0.15,0.36,42.706,43.243,44.136,25805.81,25298.55,30519.55,0.58
2016-09-02,42.79,42.99,41.85,41.56,38721.72,-1.04,-2.42,42.924,43.521,44.239,29364.94,25533.6,31715.57,1.01
2016-09-01,43.68,43.78,42.89,42.8,25133.69,-0.79,-1.81,43.3,43.832,44.265,24656.81,23649.11,31407.14,0.66
2016-08-31,43.11,44.13,43.68,43.11,25824.92,0.57,1.32,43.522,44.053,44.27,23523.31,24441.44,32030.06,0.67
