date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,47.8,48.31,47.85,47.16,16205.14,-0.43,-0.89,48.086,49.972,53.157,24488.28,29851.64,44878.8,5.59
2016-09-13,47.71,48.68,48.28,47.41,26538.74,1.08,2.29,48.478,50.709,53.898,26788.03,33716.85,49426.7,9.15
2016-09-12,46.2,47.95,47.2,45.78,26987.69,-0.85,-1.77,49.086,51.201,54.579,27569.03,33614.41,55113.26,9.31
2016-09-09,49.05,49.43,48.05,48.03,26897.98,-1,-2.04,49.756,51.788,55.245,29759.1,34076.85,60635.3,9.28
2016-09-08,49.9,50.13,49.05,48.9,25811.85,-0.76,-1.53,50.738,52.528,55.808,31144.93,36409.91,67020.4,8.9
2016-09-07,51.29,51.29,49.81,49.8,27703.89,-1.51,-2.94,51.858,53.236,56.137,35215,40588.84,71360.75,9.55
2016-09-06,50.55,51.85,51.32,49.68,30443.75,0.77,1.52,52.94,53.777,56.541,40645.68,42434.42,78509.77,10.5
2016-09-05,52.96,53.29,50.55,50.12,37938.03,-2.41,-4.55,53.316,54.31,56.921,39659.8,43801.98,86823.93,13.08
2016-09-02,53.3,54.02,52.96,52.81,33827.11,-1.69,-3.09,53.82,54.86,57.2,38394.6,46021.87,85135.44,11.66
2016-09-01,54.67,55.86,54.65,54.31,46162.22,-0.57,-1.03,54.318,55.465,57.104,41674.89,52444.79,83579.28,15.92
2016-08-31,53.01,56,55.22,52.71,54857.28,2.02,3.8,54.614,56.342,56.691,45962.69,59905.95,81322.05,18.92
