date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,20.2,20.35,19.78,19.61,57306.17,-0.4,-1.98,20.232,20.663,21.25,55886.06,58803.24,75944.67,1.28
2016-09-13,20.26,20.6,20.18,20.1,38879.66,0.05,0.25,20.508,20.855,21.34,55621.59,58413.01,80896.79,0.87
2016-09-12,19.99,20.88,20.13,19.51,77692.9,-0.18,-0.89,20.718,21.001,21.346,61519.28,58920.47,83959.48,1.73
2016-09-09,20.76,20.9,20.31,20.31,53533.39,-0.45,-2.17,20.89,21.171,21.324,54968.05,56522.22,83662.9,1.19
2016-09-08,21.12,21.21,20.76,20.63,52018.17,-0.4,-1.89,20.978,21.326,21.275,59127.39,62055.8,83637.74,1.16
2016-09-07,21.3,21.45,21.16,21.05,55983.82,-0.07,-0.33,21.094,21.435,21.199,61720.41,66915.33,87522.96,1.25
2016-09-06,21,21.38,21.23,20.81,68368.13,0.24,1.14,21.202,21.524,21.151,61204.43,70464.4,87471.75,1.52
2016-09-05,20.75,21.25,20.99,20.7,44936.75,0.24,1.16,21.284,21.524,21.101,56321.65,72606.63,88147.11,1
2016-09-02,21.35,21.44,20.75,20.7,74330.08,-0.59,-2.77,21.452,21.612,21.074,58076.39,77167.97,91252.23,1.66
2016-09-01,21.89,21.92,21.34,21.22,64983.29,-0.36,-1.66,21.674,21.746,21.043,64984.22,80249.39,93386.97,1.45
2016-08-31,21.65,21.8,21.7,21.29,53403.88,0.06,0.28,21.776,21.836,20.981,72110.25,93086.1,97891.66,1.19
