date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,11.1,11.18,11.07,11.03,55402.7,-0.1,-0.9,11.254,11.222,11.185,114641.93,104385.82,88663.33,0.96
2016-09-13,11.15,11.2,11.17,11.09,54596.35,0.09,0.81,11.3,11.238,11.189,123932.7,108254.43,89126.58,0.95
2016-09-12,11.2,11.2,11.08,11.01,130155,-0.27,-2.38,11.34,11.231,11.19,143521.7,108002,90406.21,2.27
2016-09-09,11.55,11.62,11.35,11.33,154676.41,-0.25,-2.15,11.356,11.233,11.195,131227.28,98970.42,89947.23,2.69
2016-09-08,11.29,11.6,11.6,11.26,178379.19,0.3,2.65,11.31,11.205,11.174,114927.34,90248.24,84631.35,3.11
2016-09-07,11.35,11.48,11.3,11.29,101856.53,-0.07,-0.62,11.19,11.153,11.131,94129.72,82381.9,78482.96,1.77
2016-09-06,11.13,11.39,11.37,11.02,152541.38,0.21,1.88,11.176,11.142,11.114,92576.17,79489.88,75808.46,2.66
2016-09-05,11.14,11.23,11.16,11.1,68682.89,0.04,0.36,11.122,11.135,11.096,72482.29,76598.08,71429.68,1.2
2016-09-02,11.05,11.13,11.12,10.99,73176.69,0.12,1.09,11.11,11.128,11.085,66713.56,76274.56,70545.11,1.27
2016-09-01,11.22,11.26,11,10.99,74391.09,-0.23,-2.05,11.1,11.129,11.068,65569.15,74239.48,69281.08,1.3
2016-08-31,11.09,11.23,11.23,11.05,94088.8,0.13,1.17,11.116,11.147,11.061,70634.09,72940.84,67900.28,1.64
