date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,7.88,7.98,7.81,7.75,48639.08,-0.08,-1.01,8.014,8.144,8.191,54249.08,60826.2,56272.48,0.55
2016-09-13,7.86,7.96,7.89,7.86,35962.91,0.05,0.64,8.128,8.181,8.215,59784.95,60202.03,55602.05,0.41
2016-09-12,8,8.1,7.85,7.81,85987.5,-0.34,-4.15,8.21,8.211,8.233,70682.05,60030.83,57339.59,0.97
2016-09-09,8.28,8.34,8.17,8.17,47293.04,-0.18,-2.16,8.308,8.249,8.253,72603.48,57607.62,55690.05,0.53
2016-09-08,8.36,8.38,8.35,8.31,53362.88,-0.04,-0.48,8.308,8.252,8.251,70884.33,57321.78,55063.53,0.6
2016-09-07,8.28,8.45,8.38,8.26,76318.4,0.08,0.96,8.274,8.232,8.236,67403.32,57147.41,55331.13,0.86
2016-09-06,8.3,8.34,8.3,8.22,90448.44,-0.02,-0.24,8.234,8.22,8.231,60619.11,53234.45,53957.74,1.02
2016-09-05,8.15,8.44,8.34,8.15,95594.62,0.16,1.96,8.212,8.217,8.226,49379.62,49530.53,52624.47,1.08
2016-09-02,8.16,8.23,8.17,8.12,38697.33,0,0,8.19,8.219,8.218,42611.75,52369.28,52065.98,0.44
2016-09-01,8.2,8.22,8.18,8.15,35957.81,0,0,8.196,8.23,8.219,43759.23,51570.62,53346.51,0.41
2016-08-31,8.2,8.24,8.18,8.13,42397.33,0.01,0.12,8.19,8.238,8.227,46891.5,51718.76,54161.42,0.48
