date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,24.6,25.35,25.17,24.4,191785.69,0.38,1.53,25.074,24.885,24.797,213562.71,183774.56,179045.75,2
2016-09-13,24.7,24.86,24.79,24.42,108901.64,0.27,1.1,25.052,24.828,24.801,221225.5,175263.74,183940.23,1.13
2016-09-12,24.99,25.14,24.52,24.39,197414.88,-0.97,-3.81,25.078,24.817,24.804,229855.74,189458.22,189665.51,2.06
2016-09-09,25.41,26.14,25.49,25.21,327066.72,0.09,0.35,25.064,24.78,24.832,212029.74,185800.56,197463.21,3.41
2016-09-08,25.2,25.71,25.4,25.07,242644.62,0.34,1.36,24.846,24.686,24.742,169332.25,166660.28,186596.36,2.53
2016-09-07,25,25.4,25.06,24.76,230099.66,0.14,0.56,24.696,24.596,24.642,153986.4,160612.24,183022.86,2.4
2016-09-06,24.35,24.95,24.92,24.24,152052.8,0.47,1.92,24.604,24.564,24.594,129301.97,150472.63,178964.63,1.58
2016-09-05,24.51,24.98,24.45,24.38,108284.88,0.05,0.2,24.556,24.569,24.559,149060.71,151212.25,178318.09,1.13
2016-09-02,24.51,24.7,24.4,24.15,113579.27,-0.25,-1.01,24.496,24.63,24.537,159571.38,164484.52,178404.53,1.18
2016-09-01,24.64,25.15,24.65,24.58,165915.39,0.05,0.2,24.526,24.676,24.504,163988.31,166145.31,178746.31,1.73
2016-08-31,24.65,24.81,24.6,24.33,106677.49,-0.08,-0.32,24.496,24.709,24.473,167238.08,174316.95,177809.39,1.11
