date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,22.3,22.67,22.17,22.08,22364.77,-0.27,-1.2,22.482,22.337,22.323,26877.36,29363.82,35631.02,1.7
2016-09-13,22.72,22.72,22.44,22.35,24023.27,0.07,0.31,22.55,22.33,22.259,31892.05,28547.78,35182.72,1.83
2016-09-12,22.2,22.95,22.37,22,36936.74,-0.36,-1.58,22.542,22.28,22.173,34722.87,27585.82,34481,2.81
2016-09-09,22.72,22.98,22.73,22.57,30329.37,0.03,0.13,22.48,22.246,22.076,31778.53,25981.56,33937.42,2.31
2016-09-08,22.74,22.89,22.7,22.47,20732.64,0.19,0.84,22.342,22.189,21.983,30711.82,25698.49,33047.45,1.58
2016-09-07,22.24,23.06,22.51,22.17,47438.23,0.11,0.49,22.192,22.165,21.891,31850.28,27765.45,33042.99,3.61
2016-09-06,22.31,22.48,22.4,22.06,38177.37,0.34,1.54,22.11,22.133,21.83,25203.5,26811.17,32454.44,2.9
2016-09-05,22.1,22.17,22.06,21.93,22215.03,0.02,0.09,22.018,22.153,21.822,20448.77,28371.26,31696.61,1.69
2016-09-02,21.95,22.09,22.04,21.88,24995.83,0.09,0.41,22.012,22.263,21.8,20184.59,39397.45,31137.62,1.9
2016-09-01,22.25,22.48,21.95,21.85,26424.94,-0.15,-0.68,22.036,22.387,21.787,20685.16,43060.53,30488.06,2.01
2016-08-31,21.98,22.17,22.1,21.94,14204.35,0.16,0.73,22.138,22.308,21.791,23680.61,41898.22,30116.77,1.08
