date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,12.17,12.25,12.12,12.1,28398.66,-0.11,-0.9,12.362,12.455,12.679,49016.38,49136.1,71592.4,0.75
2016-09-13,12.22,12.3,12.25,12.11,26988.17,0.08,0.66,12.448,12.518,12.722,54815.78,51391.54,74116.93,0.72
2016-09-12,12.35,12.45,12.17,12.15,67995.74,-0.38,-3.03,12.544,12.549,12.759,61899.75,56345.67,80838.83,1.81
2016-09-09,12.7,12.78,12.55,12.49,55263.54,-0.17,-1.34,12.596,12.608,12.778,57453.84,54752.49,82011.3,1.47
2016-09-08,12.6,12.87,12.72,12.6,66435.78,0.17,1.35,12.592,12.621,12.762,54003.88,55914.97,81645.34,1.77
2016-09-07,12.7,12.73,12.55,12.54,57395.69,-0.16,-1.26,12.548,12.619,12.728,49255.82,59388.1,81016.01,1.53
2016-09-06,12.5,12.73,12.73,12.35,62408.01,0.3,2.41,12.588,12.673,12.719,47967.3,63674.74,80812.5,1.66
2016-09-05,12.6,12.64,12.43,12.37,45766.16,-0.09,-0.72,12.554,12.725,12.711,50791.6,72491.62,81794.22,1.22
2016-09-02,12.5,12.67,12.53,12.41,38013.78,0.02,0.16,12.62,12.825,12.709,52051.14,88360.51,82913.37,1.01
2016-09-01,12.75,12.75,12.5,12.5,42695.47,-0.26,-2.04,12.65,12.865,12.696,57826.06,90843.64,83531.99,1.13
2016-08-31,12.52,12.77,12.75,12.52,50953.09,0.2,1.59,12.69,12.902,12.682,69520.37,94048.7,83735.57,1.35
