date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,132.6,134.97,133.39,132.01,9321.19,0,0,135.484,141.035,143.237,16485.59,22863.72,24867.46,3.99
2016-09-13,134.4,134.95,133.39,131.6,11344.59,0.46,0.35,137.34,142.596,144.232,21910.49,25460.38,26349.99,4.86
2016-09-12,133.8,136.33,132.93,132.62,15576.09,-4.57,-3.32,140.948,143.357,144.988,27169.21,25782.17,27655.86,6.67
2016-09-09,140.21,140.42,137.5,136.82,19308.48,-2.71,-1.93,143.558,143.924,145.883,27998.27,25412.86,29244.49,8.27
2016-09-08,142.61,144.89,140.21,137.8,26877.61,-2.46,-1.72,145.228,144.179,146.353,29635.96,25315.34,30648.09,11.52
2016-09-07,151.3,151.43,142.67,141.5,36445.68,-8.76,-5.79,146.586,144.424,146.243,29241.85,24773.62,30917.94,15.62
2016-09-06,146.2,152.1,151.43,143.89,37638.21,5.45,3.73,147.852,144.537,146.309,29010.27,24469.77,30924.76,16.13
2016-09-05,145.8,147.5,145.98,143.03,19721.37,0.13,0.09,145.766,144.194,145.844,24395.12,22982.25,30744.73,8.45
2016-09-02,145.4,147.44,145.85,141.79,27496.92,-1.15,-0.78,144.29,143.876,145.504,22827.44,23992.83,31329.52,11.78
2016-09-01,149,149.98,147,146.88,24907.07,-2,-1.34,143.13,144.491,145.072,20994.73,24829.59,31526.38,10.67
2016-08-31,140,149.65,149,140,35287.77,8,5.67,142.262,145.438,144.843,20305.39,26871.2,32032.61,15.12
