date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,16.55,17.19,16.84,16.55,39150.44,0.04,0.24,16.592,16.378,15.919,54730.31,74971.7,92494.86,1.86
2016-09-13,16.07,16.83,16.8,16.07,54095.76,0.78,4.87,16.592,16.229,15.774,76707.09,75337.1,91521.18,2.57
2016-09-12,16.19,16.59,16.02,15.83,46915,-0.67,-4.01,16.456,16.105,15.627,79763,76723.68,90581.97,2.23
2016-09-09,16.42,17.39,16.69,16.42,61335.78,0.08,0.48,16.492,16.01,15.512,86949.66,76213.39,90173.16,2.92
2016-09-08,16.44,16.7,16.61,16.1,72154.56,-0.23,-1.37,16.352,15.853,15.35,86475.72,76387.75,88167.8,3.43
2016-09-07,16.21,17.73,16.84,16.21,149034.34,0.72,4.47,16.164,15.74,15.183,95213.09,76519.11,85578.99,7.09
2016-09-06,16.3,16.52,16.12,15.9,69375.32,-0.08,-0.49,15.866,15.595,15.016,73967.1,71563.13,79138.48,3.3
2016-09-05,16,16.68,16.2,15.9,82848.29,0.21,1.31,15.754,15.561,14.891,73684.36,74348.08,76831.08,3.94
2016-09-02,15.67,16.19,15.99,15.6,58966.1,0.32,2.04,15.528,15.524,14.758,65477.13,85130.64,74353.37,2.8
2016-09-01,15.4,16.26,15.67,15.26,115841.4,0.32,2.08,15.354,15.493,14.62,66299.77,101130.02,72530.92,5.51
2016-08-31,15.43,15.68,15.35,15.2,42804.41,-0.21,-1.35,15.316,15.459,14.504,57825.12,110018.01,67957.66,2.04
